Time,1,2
0.000000,10.100304,-10.988602
0.000500,10.100304,-6.770821
0.001000,10.100304,-3.958967
0.001500,10.100304,-3.958967
0.002000,8.694377,-5.364894
0.002500,8.694377,-6.770821
0.003000,5.882523,10.100304
0.003500,4.476596,-2.553040
0.004000,3.070669,-3.958967
0.004500,1.664742,-3.958967
0.005000,0.258815,-5.364894
0.005500,0.258815,-2.553040
0.006000,0.258815,-9.582675
0.006500,0.258815,-10.988602
0.007000,0.258815,-8.176748
0.007500,0.258815,-12.394529
0.008000,0.258815,-3.958967
0.008500,0.258815,-13.800456
0.009000,0.258815,-3.958967
0.009500,0.258815,-3.958967
0.010000,0.258815,-3.958967
0.010500,0.258815,-1.147112
0.011000,0.258815,-3.958967
0.011500,0.258815,-5.364894
0.012000,0.258815,-3.958967
0.012500,0.258815,-3.958967
0.013000,1.664742,-3.958967
0.013500,1.664742,-2.553040
0.014000,3.070669,-3.958967
0.014500,4.476596,-1.147112
0.015000,4.476596,-5.364894
0.015500,5.882523,-2.553040
0.016000,5.882523,0.258815
0.016500,7.288450,1.664742
0.017000,7.288450,0.258815
0.017500,8.694377,-6.770821
0.018000,8.694377,8.694377
0.018500,10.100304,-8.176748
0.019000,10.100304,-3.958967
0.019500,10.100304,-3.958967
0.020000,10.100304,-3.958967
0.020500,10.100304,-3.958967
0.021000,10.100304,-2.553040
0.021500,10.100304,-3.958967
0.022000,10.100304,-1.147112
0.022500,10.100304,-2.553040
0.023000,10.100304,-3.958967
0.023500,10.100304,-5.364894
0.024000,10.100304,0.258815
0.024500,10.100304,-1.147112
0.025000,10.100304,0.258815
0.025500,10.100304,-1.147112
0.026000,10.100304,10.100304
0.026500,10.100304,-1.147112
0.027000,10.100304,0.258815
0.027500,10.100304,-1.147112
0.028000,10.100304,-9.582675
0.028500,11.506231,-2.553040
0.029000,11.506231,-1.147112
0.029500,12.912158,-3.958967
0.030000,12.912158,-3.958967
0.030500,12.912158,-1.147112
0.031000,12.912158,-2.553040
0.031500,12.912158,-3.958967
0.032000,11.506231,-1.147112
0.032500,11.506231,-3.958967
0.033000,11.506231,-2.553040
0.033500,11.506231,-8.176748
0.034000,10.100304,-3.958967
0.034500,10.100304,-15.206383
0.035000,10.100304,-10.988602
0.035500,10.100304,-19.424164
0.036000,10.100304,-15.206383
0.036500,10.100304,-12.394529
0.037000,10.100304,-20.830091
0.037500,10.100304,-12.394529
0.038000,8.694377,-10.988602
0.038500,8.694377,-5.364894
0.039000,7.288450,3.070669
0.039500,5.882523,10.100304
0.040000,5.882523,10.100304
0.040500,5.882523,3.070669
0.041000,7.288450,4.476596
0.041500,8.694377,0.258815
0.042000,10.100304,0.258815
0.042500,10.100304,0.258815
0.043000,12.912158,0.258815
0.043500,15.724012,14.318085
0.044000,18.535866,11.506231
0.044500,19.941793,0.258815
0.045000,21.347720,0.258815
0.045500,22.753647,0.258815
0.046000,24.159574,-1.147112
0.046500,24.159574,0.258815
0.047000,24.159574,0.258815
0.047500,22.753647,-2.553040
0.048000,22.753647,-2.553040
0.048500,21.347720,-2.553040
0.049000,19.941793,-3.958967
