Time,1,2,3,4
0.143500,928.046057,425.969532,1198.764949,1052.581785
0.144000,916.814878,413.334457,1200.168844,1065.216836
0.144500,943.488927,409.122765,1198.764949,1062.409047
0.145000,928.046057,411.930559,1198.764949,1096.102515
0.145500,928.046057,407.718868,1195.957160,1084.871359
0.146000,926.642159,399.295484,1186.129899,1087.679148
0.146500,926.642159,392.275997,1198.764949,1073.640203
0.147000,925.238262,390.872100,1198.764949,1046.966207
0.147500,943.488927,393.679895,1195.957160,1013.272738
0.148000,921.026570,396.487689,1200.168844,1002.041582
0.148500,923.834365,395.083792,1188.937688,973.963692
0.149000,926.642159,392.275997,1193.149371,988.002637
0.149500,926.642159,393.679895,1217.015578,1004.849371
0.150000,928.046057,400.699381,1200.168844,1018.888316
0.150500,919.622673,404.911073,1200.168844,1024.503895
0.151000,916.814878,409.122765,1200.168844,1011.868844
0.151500,925.238262,410.526662,1201.572738,1016.080527
0.152000,923.834365,416.142251,1205.784422,1030.119473
0.152500,922.430468,427.373430,1190.341582,1034.331156
0.153000,925.238262,425.969532,1200.168844,1042.754523
0.153500,926.642159,438.604608,1202.976633,1059.601257
0.154000,912.603186,438.604608,1202.976633,1080.659675
0.154500,925.238262,437.200711,1200.168844,1118.564827
0.155000,926.642159,435.796814,1204.380527,1110.141460
0.155500,926.642159,441.412403,1202.976633,1107.333671
0.156000,926.642159,454.047478,1201.572738,1091.890831
0.156500,922.430468,454.047478,1200.168844,1069.428519
0.157000,923.834365,442.816300,1200.168844,1041.350629
0.157500,925.238262,445.624095,1200.168844,988.002637
0.158000,925.238262,455.451376,1201.572738,954.309169
0.158500,928.046057,463.874759,1198.764949,927.635173
0.159000,925.238262,465.278657,1204.380527,923.423489
0.159500,926.642159,456.855273,1201.572738,933.250751
0.160000,918.218776,461.066965,1200.168844,951.501380
0.160500,936.469441,458.259170,1202.976633,966.944219
0.161000,925.238262,452.643581,1201.572738,1016.080527
0.161500,923.834365,451.239684,1200.168844,1017.484422
0.162000,928.046057,428.777327,1197.361055,1035.735051
0.162500,925.238262,432.989019,1194.553266,1039.946734
0.163000,928.046057,437.200711,1201.572738,1045.562312
0.163500,923.834365,445.624095,1200.168844,1042.754523
0.164000,923.834365,444.220197,1200.168844,1031.523367
0.164500,923.834365,447.027992,1204.380527,1038.542840
0.165000,923.834365,447.027992,1204.380527,1049.773996
0.165500,921.026570,459.663068,1201.572738,1048.370101
0.166000,926.642159,455.451376,1200.168844,1048.370101
0.166500,919.622673,448.431889,1198.764949,1042.754523
0.167000,925.238262,442.816300,1201.572738,1031.523367
0.167500,923.834365,437.200711,1202.976633,1044.158418
0.168000,923.834365,434.392916,1202.976633,1025.907789
0.168500,925.238262,432.989019,1200.168844,1017.484422
0.169000,928.046057,437.200711,1200.168844,1021.696105
0.169500,929.449954,417.546149,1200.168844,1025.907789
0.170000,925.238262,416.142251,1198.764949,1025.907789
0.170500,918.218776,411.930559,1198.764949,1048.370101
0.171000,925.238262,411.930559,1195.957160,1028.715578
0.171500,923.834365,410.526662,1205.784422,1017.484422
0.172000,923.834365,406.314970,1197.361055,1002.041582
0.172500,922.430468,399.295484,1198.764949,997.829899
0.173000,921.026570,395.083792,1198.764949,1000.637688
0.173500,922.430468,389.468203,1198.764949,999.233793
0.174000,923.834365,383.852614,1198.764949,992.214321
0.174500,923.834365,372.621435,1200.168844,997.829899
0.175000,923.834365,374.025332,1188.937688,1002.041582
0.175500,925.238262,376.833127,1193.149371,1014.676633
0.176000,923.834365,367.005846,1197.361055,1032.927262
0.176500,928.046057,379.640922,1198.764949,1037.138945
0.177000,925.238262,382.448716,1197.361055,1035.735051
0.177500,925.238262,385.256511,1198.764949,1046.966207
0.178000,928.046057,386.660408,1201.572738,1049.773996
0.178500,926.642159,390.872100,1212.803895,1049.773996
0.179000,923.834365,395.083792,1200.168844,1051.177890
0.179500,912.603186,381.044819,1197.361055,1048.370101
0.180000,930.853851,379.640922,1197.361055,1034.331156
0.180500,925.238262,378.237024,1195.957160,1051.177890
0.181000,925.238262,376.833127,1195.957160,1048.370101
0.181500,923.834365,371.217538,1195.957160,1044.158418
0.182000,928.046057,371.217538,1190.341582,1035.735051
0.182500,922.430468,-7715.230897,-1034.831229,-4279.409596
0.183000,-1757.609474,-8755.518794,-1034.831229,392.751361
0.183500,-2117.007182,-9474.314210,43.359761,392.751361
0.184000,-2117.007182,-8396.121086,-1753.625223,752.148358
0.184500,-2117.007182,-9474.314210,1840.344744,1382.496997
0.185000,-2205.452712,-8396.121086,-1034.831229,2549.133341
0.185500,-2564.850420,-10552.507335,-1034.831229,33.354365
0.186000,-2476.404890,11370.752865,-1394.228226,2189.736345
0.186500,-2205.452712,9573.764324,-1394.228226,-685.439629
0.187000,-2117.007182,8136.173491,2918.535734,663.703003
0.187500,-2476.404890,5979.787242,-3191.213210,752.148358
0.188000,-2117.007182,2026.412452,-1034.831229,752.148358
0.188500,-1757.609474,1667.014744,-675.434233,2189.736345
0.189000,1747.922079,2656.762338,-1034.831229,3627.324332
0.189500,-4721.236669,2026.412452,-1034.831229,7940.088292
0.190000,-2205.452712,1307.617035,-2831.816213,4705.515322
0.190500,-2205.452712,-129.973797,-1305.782871,3627.324332
0.191000,-2564.850420,-848.769214,-2383.973862,2549.133341
0.191500,-2924.248128,-3364.553171,-946.385875,1830.339348
0.192000,2107.319787,-2015.407868,-946.385875,2189.736345
0.192500,1747.922079,-2374.805576,-1665.179868,-1044.836626
0.193000,-1757.609474,-2286.360047,-946.385875,-326.042632
0.193500,-1757.609474,-2645.757755,-1305.782871,2549.133341
0.194000,-2564.850420,-4083.348588,2647.584092,2460.687987
0.194500,-2205.452712,-1567.564630,-1305.782871,3627.324332
0.195000,-4721.236669,-6958.530253,-1305.782871,3267.927335
0.195500,-4721.236669,-7677.325669,-1665.179868,1830.339348
0.196000,-2564.850420,-8036.723378,-2383.973862,4705.515322
0.196500,-2205.452712,-7317.927961,-2743.370858,1470.942351
0.197000,-2564.850420,-8036.723378,-1305.782871,1830.339348
0.197500,-1846.055003,-7677.325669,-3821.561848,2549.133341
0.198000,-1846.055003,-8396.121086,-1305.782871,2908.530338
0.198500,-408.464171,-7317.927961,-1305.782871,3267.927335
0.199000,-2205.452712,-6958.530253,-586.988878,752.148358
0.199500,-1398.211765,-6958.530253,-2024.576865,2189.736345
0.200000,-1486.657295,-6599.132545,-3462.164852,2189.736345
0.200500,-2564.850420,-7677.325669,1200.168844,1041.350629
0.201000,933.661646,322.081132,1200.168844,1053.985679
0.201500,921.026570,329.100619,1195.957160,1056.793468
0.202000,926.642159,330.504516,1212.803895,1058.197363
0.202500,925.238262,330.504516,1197.361055,1059.601257
0.203000,926.642159,317.869441,1200.168844,1062.409047
0.203500,926.642159,329.100619,1198.764949,1065.216836
0.204000,928.046057,330.504516,1195.957160,1070.832414
0.204500,925.238262,329.100619,1198.764949,1055.389574
0.205000,923.834365,334.716208,1194.553266,1056.793468
0.205500,926.642159,340.331797,1209.996105,1052.581785
0.206000,928.046057,343.139592,1200.168844,1045.562312
0.206500,922.430468,330.504516,1198.764949,1044.158418
0.207000,937.873338,324.888927,1200.168844,1039.946734
0.207500,940.681132,310.849954,1198.764949,1031.523367
0.208000,918.218776,303.830468,1191.745477,1031.523367
0.208500,928.046057,302.426570,1188.937688,1031.523367
0.209000,928.046057,306.638262,1200.168844,1034.331156
0.209500,925.238262,299.618776,1200.168844,1034.331156
0.210000,944.892824,317.869441,1200.168844,1027.311684
0.210500,943.488927,324.888927,1197.361055,1034.331156
0.211000,926.642159,338.927900,1195.957160,1030.119473
0.211500,925.238262,357.178565,1188.937688,1009.061055
0.212000,926.642159,376.833127,1200.168844,1002.041582
0.212500,926.642159,395.083792,1200.168844,1000.637688
0.213000,926.642159,379.640922,1201.572738,996.426004
0.213500,929.449954,378.237024,1201.572738,1006.253266
0.214000,928.046057,369.813641,1200.168844,988.002637
0.214500,926.642159,354.370770,1201.572738,989.406532
0.215000,928.046057,337.524003,1209.996105,986.598743
0.215500,926.642159,309.446057,1200.168844,979.579270
0.216000,926.642159,302.426570,1201.572738,975.367586
0.216500,937.873338,315.061646,1200.168844,969.752008
0.217000,928.046057,327.696722,1198.764949,979.579270
0.217500,925.238262,350.159078,1197.361055,975.367586
0.218000,925.238262,369.813641,1187.533793,954.309169
0.218500,928.046057,386.660408,1198.764949,945.885801
0.219000,925.238262,399.295484,1197.361055,943.078012
0.219500,925.238262,361.390257,1200.168844,933.250751
0.220000,925.238262,317.869441,1197.361055,929.039067
0.220500,925.238262,277.156419,1198.764949,917.807911
0.221000,928.046057,251.886268,1191.745477,931.846856
0.221500,926.642159,250.482370,1193.149371,957.116958
0.222000,929.449954,254.694062,1191.745477,962.732536
0.222500,928.046057,281.368111,1200.168844,965.540325
0.223000,925.238262,279.964213,1200.168844,1009.061055
0.223500,950.508414,306.638262,1121.550751,1009.061055
0.224000,953.316208,303.830468,1120.146856,1007.657160
0.224500,953.316208,302.426570,1121.550751,1009.061055
0.225000,949.104516,305.234365,1120.146856,1010.464949
0.225500,940.681132,299.618776,1120.146856,1010.464949
0.226000,935.065543,309.446057,1120.146856,1010.464949
0.226500,940.681132,299.618776,1121.550751,1009.061055
0.227000,947.700619,308.042159,1120.146856,1010.464949
0.227500,946.296722,305.234365,1117.339067,1004.849371
0.228000,956.124003,303.830468,1111.723489,1006.253266
0.228500,954.720105,308.042159,1111.723489,1009.061055
0.229000,953.316208,317.869441,1115.935173,1009.061055
0.229500,940.681132,308.042159,1117.339067,1011.868844
0.230000,937.873338,312.253851,1115.935173,1010.464949
0.230500,937.873338,303.830468,1113.127384,1016.080527
0.231000,953.316208,303.830468,1113.127384,1009.061055
0.231500,956.124003,305.234365,1114.531278,1002.041582
0.232000,956.124003,305.234365,1107.511806,1009.061055
0.232500,957.527900,313.657749,1111.723489,1007.657160
0.233000,951.912311,301.022673,1110.319595,1009.061055
0.233500,950.508414,306.638262,1107.511806,1010.464949
0.234000,919.622673,308.042159,1104.704017,1011.868844
0.234500,923.834365,308.042159,1103.300122,1002.041582
0.235000,925.238262,306.638262,1097.684544,1013.272738
0.235500,922.430468,308.042159,1099.088439,1014.676633
0.236000,919.622673,317.869441,1099.088439,1013.272738
0.236500,923.834365,308.042159,1096.280649,1016.080527
0.237000,933.661646,306.638262,1096.280649,1013.272738
0.237500,956.124003,306.638262,1099.088439,1000.637688
0.238000,956.124003,308.042159,1086.453388,1010.464949
0.238500,960.335695,309.446057,1094.876755,1011.868844
0.239000,958.931797,296.810981,1107.511806,1013.272738
0.239500,946.296722,306.638262,1122.954645,1013.272738
0.240000,953.316208,309.446057,1135.589696,1014.676633
0.240500,933.661646,308.042159,1131.378012,1028.715578
0.241000,933.661646,308.042159,1129.974118,1004.849371
0.241500,937.873338,308.042159,1117.339067,1011.868844
0.242000,944.892824,308.042159,1120.146856,1013.272738
0.242500,942.085030,308.042159,1118.742962,1011.868844
0.243000,929.449954,308.042159,1115.935173,1011.868844
0.243500,940.681132,305.234365,1114.531278,1006.253266
0.244000,940.681132,303.830468,1117.339067,1024.503895
0.244500,933.661646,308.042159,1127.166329,1009.061055
0.245000,930.853851,298.214878,1115.935173,1013.272738
0.245500,921.026570,309.446057,1117.339067,1011.868844
0.246000,921.026570,309.446057,1117.339067,1011.868844
0.246500,929.449954,308.042159,1114.531278,1011.868844
0.247000,935.065543,306.638262,1110.319595,1011.868844
