Time,1,2,3,4
0.000000,947.699458,298.214878,1197.338262,1010.492408
0.000500,930.852693,298.214878,1198.742159,1007.684625
0.001000,930.852693,299.618776,1197.338262,1010.492408
0.001500,932.256590,301.022673,1194.530468,1010.492408
0.002000,930.852693,298.214878,1197.338262,1000.665169
0.002500,933.660487,301.022673,1195.934365,1002.069061
0.003000,929.448795,317.869441,1195.934365,1004.876843
0.003500,929.448795,317.869441,1200.146057,1007.684625
0.004000,936.468281,299.618776,1201.549954,1007.684625
0.004500,933.660487,292.599289,1204.357749,1007.684625
0.005000,919.621515,298.214878,1205.761646,1009.088516
0.005500,925.237104,299.618776,1205.761646,1009.088516
0.006000,932.256590,295.407084,1202.953851,1007.684625
0.006500,929.448795,301.022673,1200.146057,1004.876843
0.007000,947.699458,305.234365,1201.549954,1000.665169
0.007500,935.064384,303.830468,1214.185030,1006.280734
0.008000,930.852693,302.426570,1215.588927,1009.088516
0.008500,929.448795,295.407084,1201.549954,1011.896299
0.009000,928.044898,291.195392,1201.549954,1016.107972
0.009500,944.891664,296.810981,1204.357749,1010.492408
0.010000,933.660487,298.214878,1204.357749,1010.492408
0.010500,930.852693,298.214878,1201.549954,1020.319646
0.011000,932.256590,296.810981,1201.549954,1020.319646
0.011500,933.660487,299.618776,1200.146057,1016.107972
0.012000,953.315047,298.214878,1202.953851,1018.915755
0.012500,929.448795,298.214878,1201.549954,1013.300190
0.013000,930.852693,296.810981,1198.742159,1020.319646
0.013500,932.256590,298.214878,1195.934365,1020.319646
0.014000,933.660487,295.407084,1197.338262,1018.915755
0.014500,949.103356,298.214878,1198.742159,1010.492408
0.015000,928.044898,295.407084,1195.934365,1009.088516
0.015500,933.660487,295.407084,1198.742159,1017.511863
0.016000,933.660487,286.983700,1195.934365,1014.704081
0.016500,932.256590,295.407084,1200.146057,1017.511863
0.017000,919.621515,298.214878,1200.146057,1017.511863
0.017500,930.852693,298.214878,1201.549954,1025.935210
0.018000,933.660487,301.022673,1200.146057,1016.107972
0.018500,932.256590,302.426570,1205.761646,1011.896299
0.019000,940.679973,294.003186,1198.742159,1013.300190
0.019500,937.872178,298.214878,1200.146057,1014.704081
0.020000,928.044898,298.214878,1200.146057,1027.339102
0.020500,933.660487,298.214878,1197.338262,1006.280734
0.021000,932.256590,299.618776,1188.914878,1011.896299
0.021500,933.660487,288.387597,1201.549954,1016.107972
0.022000,936.468281,298.214878,1200.146057,1013.300190
0.022500,933.660487,301.022673,1198.742159,1003.472952
0.023000,933.660487,301.022673,1212.781132,1011.896299
0.023500,933.660487,298.214878,1212.781132,1007.684625
0.024000,932.256590,294.003186,1198.742159,1011.896299
0.024500,929.448795,295.407084,1197.338262,1013.300190
0.025000,923.833207,296.810981,1197.338262,1014.704081
0.025500,935.064384,296.810981,1200.146057,1014.704081
0.026000,933.660487,301.022673,1197.338262,1011.896299
