Time,1,2,3,4
0.000000,940.703895,306.638262,1200.168844,999.233793
0.000500,964.570101,308.042159,1197.361055,962.732536
0.001000,980.012941,309.446057,1204.380527,973.963692
0.001500,981.416836,310.849954,1207.188316,1003.445477
0.002000,981.416836,309.446057,1208.592211,1018.888316
0.002500,996.859675,309.446057,1208.592211,1004.849371
0.003000,994.051886,309.446057,1195.957160,1000.637688
0.003500,971.589574,312.253851,1198.764949,982.387059
0.004000,947.723367,309.446057,1201.572738,979.579270
0.004500,925.261055,306.638262,1202.976633,982.387059
0.005000,922.453266,308.042159,1205.784422,983.790953
0.005500,902.798743,306.638262,1207.188316,990.810426
0.006000,904.202637,305.234365,1224.035051,959.924747
0.006500,907.010426,298.214878,1200.168844,950.097485
0.007000,905.606532,312.253851,1205.784422,938.866329
0.007500,909.818215,303.830468,1204.380527,910.788439
0.008000,908.414321,305.234365,1204.380527,898.153388
0.008500,916.837688,306.638262,1202.976633,913.596228
0.009000,919.645477,308.042159,1221.227262,955.713063
0.009500,914.029899,308.042159,1205.784422,995.022110
0.010000,894.375375,310.849954,1202.976633,1061.005152
0.010500,881.740325,327.696722,1202.976633,1069.428519
0.011000,863.489696,309.446057,1202.976633,1009.061055
0.011500,873.316958,310.849954,1205.784422,961.328641
0.012000,888.759797,313.657749,1194.553266,930.442962
0.012500,905.606532,301.022673,1205.784422,923.423489
0.013000,921.049371,315.061646,1207.188316,923.423489
0.013500,933.684422,324.888927,1202.976633,955.713063
0.014000,925.261055,309.446057,1202.976633,988.002637
0.014500,936.492211,309.446057,1204.380527,976.771481
0.015000,936.492211,309.446057,1224.035051,955.713063
0.015500,943.511684,309.446057,1202.976633,966.944219
0.016000,947.723367,302.426570,1207.188316,1002.041582
0.016500,949.127262,296.810981,1205.784422,997.829899
0.017000,950.531156,306.638262,1207.188316,955.713063
0.017500,918.241582,305.234365,1202.976633,954.309169
0.018000,918.241582,308.042159,1202.976633,972.559797
0.018500,926.664949,309.446057,1198.764949,988.002637
0.019000,932.280527,299.618776,1202.976633,973.963692
0.019500,940.703895,305.234365,1200.168844,940.270223
0.020000,947.723367,306.638262,1202.976633,909.384544
0.020500,905.606532,308.042159,1202.976633,878.498865
0.021000,888.759797,308.042159,1207.188316,836.382029
0.021500,866.297485,309.446057,1222.631156,812.515822
0.022000,856.470223,296.810981,1205.784422,808.304139
0.022500,874.720852,306.638262,1205.784422,844.805396
0.023000,905.606532,308.042159,1201.572738,961.328641
0.023500,933.684422,302.426570,1204.380527,1018.888316
0.024000,960.358418,310.849954,1201.572738,971.155903
0.024500,961.762312,306.638262,1200.168844,983.790953
0.025000,956.146734,302.426570,1225.438945,979.579270
0.025500,957.550629,295.407084,1204.380527,1038.542840
0.026000,967.377890,313.657749,1208.592211,1062.409047
0.026500,971.589574,308.042159,1207.188316,1000.637688
0.027000,980.012941,308.042159,1205.784422,959.924747
0.027500,988.436308,308.042159,1209.996105,937.462434
0.028000,996.859675,306.638262,1207.188316,951.501380
0.028500,1003.879148,309.446057,1201.572738,954.309169
0.029000,1002.475253,324.888927,1214.207789,951.501380
0.029500,1001.071359,309.446057,1212.803895,1017.484422
0.030000,1012.302515,309.446057,1201.572738,1097.506409
0.030500,988.436308,303.830468,1200.168844,1117.160933
0.031000,972.993468,305.234365,1197.361055,1069.428519
0.031500,958.954523,309.446057,1202.976633,995.022110
0.032000,953.338945,309.446057,1207.188316,962.732536
0.032500,950.531156,298.214878,1204.380527,945.885801
0.033000,963.166207,305.234365,1205.784422,930.442962
0.033500,947.723367,306.638262,1208.592211,933.250751
0.034000,953.338945,306.638262,1205.784422,930.442962
