Time,1,2,3,4
0.000000,953.313439,305.231720,1169.307795,1017.509131
0.000500,951.909548,306.635611,1167.903898,1020.316926
0.001000,951.909548,301.020045,1170.711693,1016.105233
0.001500,956.121222,294.000588,1174.923385,1016.105233
0.002000,950.505656,295.404480,1167.903898,1024.528619
0.002500,968.756245,306.635611,1169.307795,1024.528619
0.003000,957.525113,313.655068,1167.903898,1020.316926
0.003500,960.332896,306.635611,1179.135078,1018.913029
0.004000,961.736788,298.212263,1167.903898,1017.509131
0.004500,967.352353,294.000588,1167.903898,1010.489643
0.005000,970.160136,285.577240,1165.096102,1017.509131
0.005500,972.967919,270.134434,1165.096102,1009.085746
0.006000,971.564027,270.134434,1162.288307,1011.893541
0.006500,977.179593,278.557783,1163.692205,1011.893541
0.007000,975.775702,292.596697,1165.096102,1011.893541
0.007500,967.352353,317.866742,1163.692205,1011.893541
0.008000,977.179593,333.309548,1162.288307,1010.489643
0.008500,984.199050,340.329005,1163.692205,1027.336414
0.009000,987.006833,324.886199,1167.903898,1006.277951
0.009500,991.218507,282.769457,1160.884410,1011.893541
0.010000,995.430181,284.173348,1167.903898,1013.297438
0.010500,999.641856,288.385023,1167.903898,1016.105233
0.011000,1008.065204,308.039502,1169.307795,1013.297438
0.011500,1006.661313,302.423937,1166.500000,1017.509131
0.012000,1010.872987,281.365566,1169.307795,1004.874053
0.012500,1015.084661,270.134434,1177.731180,1014.701336
0.013000,1015.084661,295.404480,1165.096102,1014.701336
0.013500,1020.700227,329.097874,1166.500000,1011.893541
0.014000,1017.892444,315.058959,1166.500000,1010.489643
0.014500,1029.123575,295.404480,1166.500000,1010.489643
0.015000,1019.296335,284.173348,1170.711693,1031.548106
0.015500,1027.719684,285.577240,1170.711693,1013.297438
0.016000,1031.931358,315.058959,1172.115590,1016.105233
0.016500,1030.527467,322.078416,1162.288307,1013.297438
0.017000,1033.335249,316.462851,1169.307795,1013.297438
0.017500,1033.335249,286.981131,1167.903898,1017.509131
0.018000,1030.527467,323.482308,1170.711693,1017.509131
0.018500,1030.527467,340.329005,1170.711693,1020.316926
0.019000,1040.354706,329.097874,1172.115590,1021.720824
0.019500,1044.566381,312.251177,1166.500000,1016.105233
0.020000,1045.970272,305.231720,1169.307795,1016.105233
0.020500,1048.778055,308.039502,1177.731180,1016.105233
0.021000,1062.816969,289.788914,1173.519488,1016.105233
0.021500,1085.279232,303.827828,1172.115590,1016.105233
0.022000,1068.432535,308.039502,1177.731180,1013.297438
0.022500,1064.220860,309.443394,1174.923385,1004.874053
0.023000,1057.201403,306.635611,1163.692205,1010.489643
0.023500,1045.970272,306.635611,1167.903898,1011.893541
0.024000,1036.143032,296.808371,1163.692205,1011.893541
0.024500,1027.719684,313.655068,1167.903898,1010.489643
0.025000,1006.661313,294.000588,1166.500000,1016.105233
0.025500,1013.680770,295.404480,1166.500000,1014.701336
0.026000,1006.661313,296.808371,1170.711693,1009.085746
0.026500,1003.853530,301.020045,1166.500000,1013.297438
0.027000,1003.853530,302.423937,1172.115590,1017.509131
0.027500,1008.065204,292.596697,1172.115590,1018.913029
0.028000,1016.488553,292.596697,1172.115590,1016.105233
0.028500,1033.335249,315.058959,1173.519488,1016.105233
0.029000,1023.508010,327.693982,1173.519488,1020.316926
0.029500,1038.950815,322.078416,1173.519488,1010.489643
0.030000,1041.758598,308.039502,1174.923385,1016.105233
0.030500,1043.162489,292.596697,1173.519488,1016.105233
0.031000,1040.354706,312.251177,1173.519488,1014.701336
0.031500,1034.739141,294.000588,1172.115590,1013.297438
0.032000,1017.892444,292.596697,1169.307795,1013.297438
0.032500,1022.104118,291.192805,1172.115590,1025.932516
0.033000,1010.872987,298.212263,1160.884410,1010.489643
0.033500,1005.257421,308.039502,1163.692205,1011.893541
0.034000,-1242.372723,1846.704486,-4449.090146,-9131.266160
0.034500,-859.110369,6159.458892,-2652.101299,-9131.266160
0.035000,-3734.279973,768.515884,-3730.294607,12432.600000
0.035500,-499.714168,1846.704486,-3730.294607,11354.406692
0.036000,2734.851636,2117.655528,-3370.896838,12432.600000
0.036500,-859.110369,3284.289288,-5527.283454,11713.804461
0.037000,-1577.902770,4003.081689,-5167.885685,11354.406692
0.037500,-1577.902770,4721.874090,-2292.703530,11713.804461
0.038000,-4093.676174,4003.081689,-2652.101299,12073.202231
0.038500,-5890.657176,6159.458892,-3370.896838,-9490.663929
0.039000,-5890.657176,7237.647494,-4089.692377,-5896.686236
0.039500,-3015.487572,7237.647494,-3730.294607,-9131.266160
0.040000,-1937.298970,9753.420897,-855.112453,-8053.072852
0.040500,-1577.902770,9394.024697,-3370.896838,-8053.072852
0.041000,-1577.902770,7237.647494,-3011.499069,-8053.072852
0.041500,-859.110369,11191.005699,-2652.101299,-8412.470621
0.042000,-1937.298970,-11091.558733,-3011.499069,-8771.868391
0.042500,-1218.506569,11550.401900,-2652.101299,12432.600000
0.043000,-1577.902770,-11091.558733,-1933.305761,-9131.266160
0.043500,-1218.506569,-11091.558733,223.080855,-8053.072852
0.044000,-1218.506569,10831.609499,-1933.305761,-7693.675083
0.044500,-1577.902770,-10372.766332,-2652.101299,-7693.675083
0.045000,-1577.902770,-10013.370131,-2652.101299,-8053.072852
0.045500,-3734.279973,-9653.973931,-2652.101299,-6256.084005
0.046000,-1577.902770,-9294.577730,-2292.703530,-9131.266160
0.046500,-1937.298970,-9653.973931,-1933.305761,-8771.868391
0.047000,-1937.298970,-9653.973931,-5167.885685,-8053.072852
0.047500,-1937.298970,-8216.389129,-3370.896838,-9131.266160
0.048000,-1218.506569,-6060.011925,-2292.703530,-8771.868391
0.048500,-499.714168,-8575.785329,-1933.305761,-8771.868391
0.049000,-1577.902770,-7856.992928,-1933.305761,-7693.675083
0.049500,-2656.091371,-7138.200527,-1933.305761,-10209.459468
0.050000,-140.317968,-7138.200527,1660.671933,-7422.722858
0.050500,578.474433,-7138.200527,-2652.101299,-7693.675083
0.051000,-499.714168,-7497.596728,-1214.510222,-8053.072852
0.051500,-1577.902770,-7856.992928,-1573.907991,-9490.663929
0.052000,-3374.883773,-7497.596728,-2292.703530,12073.202231
0.052500,-1937.298970,-7497.596728,-1573.907991,-5896.686236
0.053000,-2296.695171,-7856.992928,-1573.907991,-9490.663929
0.053500,-3374.883773,-8935.181530,-2652.101299,-10209.459468
0.054000,-3734.279973,-8935.181530,582.478625,-9131.266160
0.054500,-1937.298970,11550.401900,-2652.101299,-8053.072852
0.055000,-1937.298970,-9294.577730,-2292.703530,-8412.470621
0.055500,-1577.902770,-8575.785329,-1933.305761,-8771.868391
0.056000,-3015.487572,-8575.785329,-2292.703530,-8771.868391
0.056500,-859.110369,-8216.389129,-3370.896838,-7334.277313
0.057000,578.474433,-8216.389129,131.827516,11893.503346
0.057500,-4361.819433,-6239.710026,-227.570254,10455.912269
0.058000,-408.461227,-5880.313825,131.827516,11893.503346
0.058500,1747.915976,-5968.758984,-4180.945716,11534.105577
0.059000,-49.065026,-5520.917625,-2024.559100,11893.503346
0.059500,-1486.649828,-5520.917625,-946.365792,11893.503346
0.060000,-2564.838430,-6239.710026,-1305.763562,11893.503346
0.060500,-4721.215633,-6239.710026,-2024.559100,12252.901115
0.061000,-2564.838430,-6958.502427,-2383.956870,10096.514499
0.061500,-2564.838430,-6239.710026,-4180.945716,11893.503346
0.062000,-1846.046029,-5880.313825,-5259.139024,11893.503346
0.062500,-2205.442229,-4083.332823,-2743.354639,11534.105577
0.063000,-1846.046029,-7677.294828,-2383.956870,11893.503346
0.063500,2107.312177,-6687.551385,-3102.752408,11174.707807
0.064000,-3643.027031,-5520.917625,-1305.763562,-10029.760583
0.064500,-2564.838430,-6239.710026,-2024.559100,11174.707807
0.065000,-2205.442229,-6239.710026,-3462.150178,11893.503346
0.065500,-1846.046029,-5161.521424,-4180.945716,11893.503346
0.066000,-1486.649828,-2645.748021,-2743.354639,11174.707807
0.066500,-408.461227,-6599.106226,-2383.956870,11174.707807
0.067000,3904.293179,-5968.758984,-2743.354639,9737.116730
0.067500,1388.519776,-6328.155184,-2383.956870,6861.934575
0.068000,669.727375,-5880.313825,-2383.956870,11893.503346
0.068500,-1846.046029,-4442.729023,-6337.332332,9018.321191
0.069000,-3283.630831,-4802.125224,-6337.332332,8299.525653
0.069500,-3643.027031,-4083.332823,-3821.547947,7940.127883
0.070000,-4361.819433,-5161.521424,-4180.945716,8299.525653
0.070500,-7955.781438,-4802.125224,-4180.945716,9018.321191
0.071000,-6518.196636,-5880.313825,-3821.547947,10815.310038
0.071500,-3643.027031,-5161.521424,-5259.139024,6143.139037
0.072000,-3643.027031,-5161.521424,131.827516,8658.923422
0.072500,-1127.253628,-3723.936622,-227.570254,9737.116730
0.073000,2107.312177,-4171.777981,-3462.150178,9737.116730
0.073500,669.727375,-4083.332823,-2383.956870,9737.116730
0.074000,-767.857427,-3723.936622,-1305.763562,9377.718961
0.074500,-1846.046029,-3723.936622,-2743.354639,10096.514499
0.075000,2826.104578,-4890.570382,-2743.354639,8658.923422
0.075500,1747.915976,-5249.966583,-3102.752408,9737.116730
0.076000,-3283.630831,-4442.729023,-2024.559100,9737.116730
0.076500,-4721.215633,-2286.351820,-3462.150178,9737.116730
0.077000,-3643.027031,-5161.521424,-3102.752408,9737.116730
0.077500,2466.708377,302.423937,1327.948217,1054.010467
0.078000,918.216154,302.423937,1329.352114,1075.068930
0.078500,919.620045,301.020045,1320.928729,1055.414365
0.079000,921.023937,305.231720,1326.544319,1027.336414
0.079500,922.427828,308.039502,1323.736524,1010.489643
0.080000,921.023937,313.655068,1330.756012,1002.066258
0.080500,916.812263,301.020045,1332.159909,1002.066258
0.081000,912.600588,308.039502,1333.563807,1007.681848
0.081500,918.216154,308.039502,1333.563807,1017.509131
0.082000,925.235611,310.847285,1327.948217,1009.085746
0.082500,925.235611,308.039502,1351.814475,1002.066258
0.083000,926.639502,309.443394,1330.756012,1000.662361
0.083500,928.043394,310.847285,1329.352114,1014.701336
0.084000,916.812263,309.443394,1327.948217,1021.720824
0.084500,922.427828,305.231720,1327.948217,1028.740311
0.085000,936.466742,301.020045,1325.140422,1004.874053
0.085500,923.831720,301.020045,1327.948217,1009.085746
0.086000,923.831720,303.827828,1325.140422,1011.893541
0.086500,922.427828,306.635611,1318.120934,1025.932516
0.087000,928.043394,298.212263,1327.948217,1028.740311
