Time,1,2,3,4
0.000000,926.642159,315.059689,1200.168844,1009.085746
0.000500,928.046057,306.636303,1201.572738,1009.085746
0.001000,915.410981,315.059689,1204.380527,1021.720824
0.001500,928.046057,313.655791,1205.784422,1011.893541
0.002000,925.238262,316.463586,1197.361055,1007.681848
0.002500,928.046057,306.636303,1202.976633,1009.085746
0.003000,915.410981,315.059689,1208.592211,1010.489643
0.003500,918.218776,313.655791,1204.380527,1002.066258
0.004000,923.834365,315.059689,1221.227262,1007.681848
0.004500,925.238262,315.059689,1208.592211,1007.681848
0.005000,928.046057,313.655791,1212.803895,1007.681848
0.005500,925.238262,316.463586,1212.803895,1007.681848
0.006000,923.834365,317.867484,1215.611684,1021.720824
0.006500,923.834365,317.867484,1201.572738,1009.085746
0.007000,928.046057,315.059689,1209.996105,1006.277951
0.007500,921.026570,317.867484,1207.188316,1004.874053
0.008000,936.469441,316.463586,1208.592211,997.854566
0.008500,926.642159,317.867484,1209.996105,1004.874053
0.009000,925.238262,322.079176,1207.188316,1004.874053
0.009500,925.238262,326.290869,1202.976633,1004.874053
0.010000,933.661646,312.251894,1205.784422,999.258463
0.010500,922.430468,312.251894,1201.572738,999.258463
0.011000,922.430468,315.059689,1221.227262,1004.874053
0.011500,923.834365,317.867484,1200.168844,1004.874053
0.012000,928.046057,313.655791,1202.976633,1004.874053
0.012500,916.814878,317.867484,1204.380527,1006.277951
0.013000,928.046057,317.867484,1204.380527,1016.105233
0.013500,923.834365,322.079176,1195.957160,1004.874053
0.014000,925.238262,322.079176,1205.784422,1000.662361
0.014500,928.046057,319.271381,1204.380527,1000.662361
0.015000,925.238262,315.059689,1205.784422,1000.662361
0.015500,921.026570,313.655791,1200.168844,1000.662361
0.016000,923.834365,316.463586,1200.168844,1002.066258
0.016500,921.026570,308.040201,1201.572738,1004.874053
0.017000,943.488927,316.463586,1202.976633,997.854566
0.017500,921.026570,316.463586,1202.976633,1006.277951
0.018000,919.622673,316.463586,1201.572738,1007.681848
0.018500,916.814878,316.463586,1197.361055,1010.489643
0.019000,921.026570,313.655791,1200.168844,1014.701336
0.019500,935.065543,312.251894,1200.168844,1011.893541
0.020000,916.814878,312.251894,1211.400000,1013.297438
0.020500,918.218776,315.059689,1201.572738,1010.489643
0.021000,921.026570,331.906459,1202.976633,1007.681848
0.021500,905.583700,317.867484,1202.976633,1000.662361
0.022000,918.218776,316.463586,1202.976633,1009.085746
0.022500,921.026570,317.867484,1214.207789,1014.701336
0.023000,919.622673,317.867484,1201.572738,1016.105233
0.023500,923.834365,312.251894,1200.168844,1010.489643
0.024000,915.410981,316.463586,1200.168844,1004.874053
0.024500,919.622673,316.463586,1193.149371,1003.470156
0.025000,918.218776,315.059689,1193.149371,1000.662361
0.025500,918.218776,303.828508,1201.572738,1000.662361
0.026000,918.218776,310.847996,1198.764949,999.258463
0.026500,911.199289,310.847996,1198.764949,997.854566
0.027000,916.814878,310.847996,1197.361055,993.642873
0.027500,915.410981,310.847996,1197.361055,1006.277951
0.028000,914.007084,302.424611,1201.572738,1013.297438
0.028500,898.564213,312.251894,1200.168844,1013.297438
0.029000,911.199289,315.059689,1202.976633,1035.759799
0.029500,916.814878,316.463586,1197.361055,1010.489643
0.030000,914.007084,306.636303,1201.572738,1009.085746
0.030500,915.410981,309.444099,1205.784422,1000.662361
0.031000,904.179803,319.271381,1201.572738,996.450668
0.031500,911.199289,316.463586,1201.572738,1003.470156
0.032000,915.410981,315.059689,1202.976633,1014.701336
0.032500,916.814878,333.310357,1201.572738,1016.105233
0.033000,919.622673,313.655791,1200.168844,1016.105233
0.033500,921.026570,313.655791,1200.168844,1011.893541
0.034000,916.814878,312.251894,1200.168844,1025.932516
0.034500,916.814878,316.463586,1200.168844,1010.489643
0.035000,916.814878,313.655791,1201.572738,1011.893541
0.035500,912.603186,324.886971,1198.764949,1011.893541
0.036000,914.007084,309.444099,1205.784422,1004.874053
0.036500,914.007084,310.847996,1200.168844,1000.662361
0.037000,914.007084,310.847996,1198.764949,1004.874053
0.037500,911.199289,331.906459,1201.572738,1007.681848
0.038000,929.449954,315.059689,1202.976633,995.046770
0.038500,914.007084,315.059689,1204.380527,1017.509131
0.039000,911.199289,315.059689,1200.168844,1007.681848
0.039500,916.814878,308.040201,1202.976633,1011.893541
0.040000,909.795392,316.463586,1201.572738,1011.893541
0.040500,926.642159,316.463586,1201.572738,1017.509131
0.041000,916.814878,313.655791,1193.149371,1014.701336
0.041500,914.007084,313.655791,1202.976633,1017.509131
0.042000,914.007084,309.444099,1204.380527,1016.105233
0.042500,904.179803,313.655791,1200.168844,1013.297438
0.043000,908.391495,313.655791,1200.168844,1010.489643
0.043500,909.795392,312.251894,1207.188316,1009.085746
0.044000,909.795392,310.847996,1190.341582,1011.893541
0.044500,912.603186,310.847996,1198.764949,1011.893541
0.045000,930.853851,310.847996,1198.764949,1013.297438
0.045500,912.603186,312.251894,1193.149371,1006.277951
0.046000,911.199289,312.251894,1204.380527,1007.681848
0.046500,915.410981,324.886971,1201.572738,1010.489643
0.047000,914.007084,315.059689,1201.572738,1010.489643
0.047500,911.199289,315.059689,1208.592211,1004.874053
0.048000,909.795392,315.059689,1219.823367,1009.085746
0.048500,911.199289,317.867484,1208.592211,1013.297438
0.049000,911.199289,322.079176,1205.784422,1014.701336
0.049500,921.026570,313.655791,1204.380527,1006.277951
0.050000,911.199289,317.867484,1205.784422,1032.952004
0.050500,911.199289,313.655791,1194.553266,1020.316926
0.051000,911.199289,302.424611,1201.572738,1016.105233
0.051500,914.007084,323.483074,1204.380527,1011.893541
0.052000,928.046057,313.655791,1204.380527,996.450668
0.052500,912.603186,312.251894,1205.784422,1016.105233
0.053000,909.795392,313.655791,1204.380527,1009.085746
0.053500,911.199289,319.271381,1204.380527,1016.105233
0.054000,911.199289,312.251894,1204.380527,1018.913029
0.054500,906.987597,312.251894,1205.784422,1020.316926
0.055000,915.410981,313.655791,1202.976633,1016.105233
0.055500,909.795392,306.636303,1208.592211,1017.509131
0.056000,906.987597,309.444099,1208.592211,1017.509131
0.056500,898.564213,313.655791,1204.380527,1016.105233
0.057000,906.987597,316.463586,1208.592211,1032.952004
0.057500,905.583700,315.059689,1201.572738,1014.701336
0.058000,908.391495,305.232406,1208.592211,1013.297438
0.058500,906.987597,310.847996,1208.592211,1017.509131
0.059000,902.775905,313.655791,1208.592211,1034.355901
0.059500,909.795392,313.655791,1204.380527,1013.297438
0.060000,906.987597,310.847996,1204.380527,1013.297438
0.060500,905.583700,315.059689,1208.592211,1013.297438
0.061000,898.564213,313.655791,1205.784422,1013.297438
0.061500,902.775905,312.251894,1204.380527,1011.893541
0.062000,906.987597,309.444099,1200.168844,1011.893541
0.062500,906.987597,303.828508,1204.380527,1013.297438
0.063000,906.987597,306.636303,1208.592211,1011.893541
0.063500,904.179803,315.059689,1202.976633,1009.085746
0.064000,912.603186,316.463586,1208.592211,1009.085746
0.064500,911.199289,317.867484,1198.764949,1006.277951
0.065000,908.391495,317.867484,1207.188316,1004.874053
0.065500,911.199289,313.655791,1204.380527,1006.277951
0.066000,912.603186,312.251894,1204.380527,1016.105233
0.066500,909.795392,315.059689,1201.572738,1014.701336
0.067000,908.391495,310.847996,1205.784422,1021.720824
0.067500,904.179803,310.847996,1205.784422,1028.740311
0.068000,925.238262,312.251894,1205.784422,1020.316926
0.068500,908.391495,309.444099,1207.188316,1031.548106
0.069000,908.391495,312.251894,1198.764949,1025.932516
0.069500,905.583700,317.867484,1205.784422,1021.720824
0.070000,899.968111,310.847996,1205.784422,1017.509131
0.070500,919.622673,312.251894,1204.380527,1004.874053
0.071000,908.391495,310.847996,1215.611684,1013.297438
0.071500,909.795392,315.059689,1212.803895,1017.509131
0.072000,912.603186,329.098664,1208.592211,1024.528619
0.072500,911.199289,313.655791,1209.996105,1028.740311
0.073000,-7267.906367,-2376.211889,41.955866,-2931.654639
0.073500,-6519.629107,-2376.211889,401.352863,1740.516362
0.074000,-6967.472345,-2016.814119,-317.441131,-1134.665792
0.074500,-6879.026815,-4532.598505,-676.838127,-415.870254
0.075000,-7597.822232,-2376.211889,-317.441131,-775.268023
0.075500,-6879.026815,-2376.211889,760.749860,-1134.665792
0.076000,-7597.822232,-1657.416350,401.352863,-56.472484
0.076500,-5800.833691,-3454.405197,1120.146856,662.323054
0.077000,-5082.038274,-2016.814119,1838.940850,933.275279
0.077500,-2206.856609,-938.620811,2198.337846,-1941.906876
0.078000,-5800.833691,-1298.018581,3276.528837,4167.855203
0.078500,-5889.279221,-938.620811,-676.838127,2459.311901
0.079000,-4811.086096,-1657.416350,2557.734843,2011.468587
0.079500,-7686.267762,-938.620811,1838.940850,933.275279
0.080000,-6879.026815,-1298.018581,1838.940850,214.479740
0.080500,-5441.435983,-938.620811,2198.337846,-1941.906876
0.081000,-5441.435983,-3095.007427,2198.337846,214.479740
0.081500,-5082.038274,-3813.802966,1838.940850,-144.918029
0.082000,-8676.015356,-1657.416350,2198.337846,-3020.100184
0.082500,-6160.231399,-2016.814119,760.749860,2099.914132
0.083000,-6248.676929,-2376.211889,-676.838127,-415.870254
0.083500,-5800.833691,-4891.996274,1838.940850,-144.918029
0.084000,-6519.629107,-4173.200735,1838.940850,214.479740
0.084500,-7238.424524,-2016.814119,2198.337846,1652.070818
0.085000,-5529.881512,-1298.018581,3276.528837,3089.661895
0.085500,-4811.086096,-1298.018581,401.352863,662.323054
0.086000,-4722.640566,-3095.007427,2198.337846,933.275279
0.086500,-7238.424524,-1657.416350,760.749860,2818.709670
0.087000,-4811.086096,-1298.018581,41.955866,-415.870254
0.087500,-4363.242858,-1657.416350,401.352863,-775.268023
0.088000,-3644.447442,-1298.018581,760.749860,-415.870254
0.088500,-4003.845150,-3095.007427,41.955866,-56.472484
