Time,1,2,3,4
2.774000,8.976190,-0.208621,-8.120354,-8.027103
2.774500,10.414286,-1.637931,-23.607965,-3.776636
2.775000,10.414286,-1.637931,1.735398,-0.942991
2.775500,7.538095,-3.067241,-16.568142,0.473832
2.776000,4.661905,-1.637931,-12.344248,-0.942991
2.776500,10.414286,1.220690,-8.120354,4.724299
2.777000,4.661905,-7.355172,-8.120354,6.141121
2.777500,11.852381,-3.067241,-8.120354,7.557944
2.778000,-6.842857,-3.067241,-6.712389,3.307477
2.778500,23.357143,-1.637931,-9.528319,3.307477
2.779000,6.100000,-3.067241,-6.712389,-6.610280
2.779500,4.661905,-3.067241,-8.120354,16.058879
2.780000,10.414286,-3.067241,-8.120354,3.307477
2.780500,4.661905,-1.637931,3.143363,3.307477
2.781000,10.414286,-0.208621,-16.568142,-0.942991
2.781500,4.661905,-4.496552,-6.712389,1.890654
2.782000,8.976190,6.937931,-8.120354,0.473832
2.782500,10.414286,-3.067241,-10.936283,0.473832
2.783000,3.223810,1.220690,-13.752212,1.890654
2.783500,-5.404762,-0.208621,-12.344248,3.307477
2.784000,24.795238,1.220690,-15.160177,6.141121
2.784500,-1.090476,4.079310,-13.752212,-6.610280
2.785000,1.785714,2.650000,-26.423894,-0.942991
2.785500,3.223810,2.650000,-2.488496,-0.942991
2.786000,3.223810,1.220690,-22.200000,-0.942991
2.786500,1.785714,-1.637931,-20.792035,-0.942991
2.787000,3.223810,4.079310,-16.568142,-0.942991
2.787500,1.785714,-10.213793,-15.160177,-2.359813
2.788000,0.347619,-1.637931,-15.160177,-0.942991
2.788500,3.223810,1.220690,-17.976106,3.307477
2.789000,-11.157143,1.220690,-17.976106,4.724299
2.789500,19.042857,-1.637931,-20.792035,8.974766
2.790000,0.347619,-0.208621,-22.200000,0.473832
2.790500,-2.528571,-0.208621,-16.568142,-0.942991
2.791000,0.347619,-1.637931,-32.055752,7.557944
2.791500,0.347619,1.220690,-5.304425,6.141121
2.792000,0.347619,2.650000,-19.384071,7.557944
2.792500,-2.528571,-11.643103,-17.976106,1.890654
2.793000,0.347619,18.372414,-17.976106,-3.776636
2.793500,0.347619,-4.496552,-17.976106,-3.776636
2.794000,-14.033333,2.650000,-17.976106,-0.942991
2.794500,13.290476,2.650000,-20.792035,6.141121
2.795000,-2.528571,1.220690,-19.384071,-3.776636
2.795500,-3.966667,-0.208621,-22.200000,17.475701
