	VL	GM	SM	BF
0	16.0938403361	6.07362962963	9.49180952381	5.992890625
1	15.9532661064	5.95925925926	9.17676190477	5.936296875
2	16.0938403361	5.90207407407	9.70742857143	5.992890625
3	16.3187591036	6.188	9.75885714286	6.0211875
4	16.7672661064	6.44533333333	9.83847619048	6.106078125
5	17.2157731092	6.39585185185	9.9180952381	5.936296875
6	17.4955910364	6.33096296296	9.54666666667	5.85140625
7	17.8610840336	6.30237037037	9.68761904763	5.879703125
8	18.1409019608	5.87348148148	10.1154285714	5.936296875
9	17.9708823529	5.8162962963	9.80533333334	6.049484375
10	18.3350448179	5.84488888889	9.44380952382	6.07778125
11	18.671092437	6.07362962963	9.16190476191	6.162671875
12	18.9522408964	5.75911111111	9.11047619048	6.2475625
13	19.2601736695	5.70192592593	9.25638095239	6.36075
14	18.9790252101	5.67333333333	9.51504761905	6.48009375
15	19.2320588235	5.64474074074	9.80190476191	6.36075
16	19.5694369748	5.64474074074	10.0224761905	6.4739375
17	19.7943557423	5.61614814815	10.0457142857	6.53053125
18	19.934929972	5.70192592593	10.2944761905	6.64371875
19	20.0192745098	5.67333333333	10.2944761905	6.728609375
20	19.934929972	5.67333333333	10.52	6.75690625
21	20.1598487395	5.73051851852	10.8582857143	6.53053125
22	20.4409971989	5.84488888889	11.116952381	6.508390625
23	20.384767507	5.90207407407	11.1219047619	6.649875
24	20.2160784314	5.95925925926	11.3756190476	6.678171875
25	20.0473893557	5.58755555556	11.1782857143	6.734765625
26	19.8224705882	5.63703703704	10.8350476191	6.734765625
27	19.8505854342	5.69422222222	10.52	6.70646875
28	19.7943557423	5.63703703704	10.3740952381	6.649875
29	19.6818963585	5.57985185185	10.3127619048	6.558828125
30	19.485092437	5.46548148148	10.4537142857	6.558828125
31	19.2039439776	5.35111111111	10.8716190476	6.53053125
32	18.8384509804	5.49407407407	10.8948571429	6.558828125
33	18.4448431373	5.82948148148	11.0026666667	6.615421875
34	18.107464986	5.71511111111	11.0822857143	6.64371875
35	17.6013977591	5.69422222222	11.3874285714	6.615421875
36	17.0109859944	5.64474074074	11.8666666667	6.7003125
37	16.757952381	5.55896296296	12.064	6.609265625
38	16.5330336134	5.416	11.8666666667	6.439484375
39	16.3924593838	5.47318518518	11.7306666667	6.4111875
40	16.28	5.68103703704	12.0457142857	6.35459375
41	16.2518851541	5.74592592592	12.3607619048	6.35459375
42	16.8409663866	5.63925925926	12.6476190476	6.24140625
43	17.1502296919	5.55348148148	12.8499047619	6.275859375
44	17.4862773109	5.4962962963	12.9908571429	6.332453125
45	17.82232493	5.4962962963	12.9958095238	6.2475625
46	18.1302577031	5.38192592592	12.7984761905	6.219265625
47	18.4395210084	5.096	12.7139047619	6.275859375
48	18.5800952381	5.21037037037	12.568	6.332453125
49	18.972372549	5.21037037037	12.5912380952	6.2475625
50	19.0286022409	5.21037037037	12.6758095238	6.41734375
51	18.8612436975	5.26755555555	12.6758095238	6.53053125
52	18.7782296919	5.26755555555	12.252952381	6.64371875
53	18.80767507	4.97392592592	12.0041904762	6.672015625
54	19.1182689076	4.688	11.5862857143	6.672015625
55	19.7943557423	4.68029629629	11.252952381	6.7003125
56	21.1170840336	4.73748148148	11.3988571429	6.728609375
57	23.0864537815	4.76607407407	11.1451428571	6.8135
58	25.0839383753	4.76607407407	10.8068571429	6.7003125
59	26.687815126	4.6517037037	10.976	6.7003125
60	26.8859495798	4.58681481481	11.116952381	6.7003125
61	28.1230028011	4.32948148148	11.4552380952	6.672015625
62	30.1472717087	4.30859259259	11.4502857143	6.672015625
63	31.2718655462	4.28	11.388952381	6.558828125
64	31.7779327731	4.23051851852	11.0457142857	6.219265625
65	31.4137703081	4.20962962963	10.792	6.197125
66	31.1620672269	4.15244444444	10.7074285714	6.0839375
67	30.9103641457	4.16014814815	10.6228571429	5.999046875
68	30.6292156863	4.25362962963	10.3691428571	5.829265625
69	30.769789916	4.21733333333	10.3078095238	5.744375
70	31.0790532213	4.368	10.020952381	5.6311875
71	31.4164313725	4.26133333333	9.71085714286	5.57459375
72	31.4445462185	4.18325925926	9.40076190476	5.546296875
73	31.4458767507	4.04029629629	9.25485714286	5.518
74	32.1781932773	3.92592592592	8.94476190476	5.489703125
75	33.2478879552	4.07659259259	8.968	5.4048125
76	33.6709411765	4.39111111111	9.02438095238	5.34821875
77	35.0204537815	4.25585185185	9.05257142857	5.319921875
78	37.0447226891	4.25585185185	9.05257142857	5.23503125
79	39.0408767507	4.22725925926	9.02438095238	5.518
80	40.4747338935	4.25585185185	8.91161904762	5.489703125
81	41.4306386554	4.25585185185	8.74247619048	5.602890625
82	41.9929355742	4.0194074074	8.60647619048	5.6311875
83	42.3021988795	3.84785185185	8.35771428571	5.716078125
84	42.4427731092	3.88414814815	8.13714285714	5.744375
85	42.3865434174	3.90503703703	7.832	5.744375
86	42.6395770308	3.86874074074	7.30133333333	5.772671875
87	42.555232493	3.86874074074	6.82704761905	5.772671875
88	42.555232493	3.92592592592	6.60647619048	5.772671875
89	42.5833473389	3.86874074074	6.66285714286	5.659484375
90	42.555232493	3.64	6.46552380952	5.6311875
91	42.555232493	3.54651851852	6.29638095238	5.546296875
92	42.555232493	3.596	6.12723809524	5.57459375
93	42.1897394958	3.596	5.95314285714	5.433109375
94	42.2459691877	3.596	6.00457142857	5.319921875
95	42.2459691877	3.65318518518	5.92	5.34821875
96	42.3584285714	3.71037037037	5.85866666667	5.376515625
97	42.6114621849	3.68948148148	5.83047619048	5.319921875
98	43.1456442577	3.54651851852	5.80723809524	5.34821875
99	42.9207254902	3.52562962963	5.69942857143	5.376515625
100	43.1737591036	3.47614814815	5.67123809524	5.319921875
101	43.7628403361	3.45525925926	5.78895238095	5.34821875
102	44.0426582633	3.46296296296	5.76571428572	5.23503125
103	44.1537871148	3.64222222222	5.70933333333	5.263328125
104	43.8431932773	3.728	5.73752380952	5.263328125
105	43.420140056	3.70711111111	5.78895238095	5.263328125
106	42.2661008403	3.65762962963	5.784	5.319921875
107	40.015582633	3.60044444444	5.89180952381	5.546296875
108	37.7945098039	3.55096296296	5.80228571429	5.744375
109	35.9094845938	3.55866666667	5.97638095238	5.80096875
110	35.4583165266	3.50148148148	6.68114285714	5.942453125
111	33.912	3.56637037037	7.19352380953	6.055640625
112	31.6628123249	3.47288888889	8.016	5.999046875
113	30.1164957983	3.4442962963	8.44380952381	6.25371875
114	29.6666582633	3.4442962963	8.67428571429	6.48009375
115	29.721557423	3.47288888889	8.61295238096	6.5366875
116	29.6358823529	3.452	8.86666666667	6.734765625
117	29.6064369748	3.50148148148	9.656	6.87625
118	29.7751260504	3.30133333333	10.8681904762	7.074328125
119	29.8875854342	3.28044444444	11.9112380952	7.244109375
120	29.1847142857	3.07259259259	12.3340952381	7.413890625
121	28.9879103641	3.06488888889	12.5032380952	7.54921875
122	28.7629915966	3.08577777778	12.9542857143	7.520921875
123	28.8178907563	3.09348148148	13.3539047619	7.32284375
124	28.3386078431	3.49377777778	13.5230476191	7.351140625
125	27.4938319328	3.46518518518	13.6358095238	7.344984375
126	27.2394677871	3.12207407407	13.804952381	7.344984375
127	25.6650364146	3.11437037037	14.0586666667	7.458171875
128	23.5845378151	3.05718518518	14.115047619	7.452015625
129	21.3072352941	3.0	14.3687619048	7.175203125
130	19.5641148459	2.95051851852	14.8761904762	7.118609375
131	18.244047619	3.044	15.299047619	6.977125
132	17.6549663866	3.19466666667	15.9988571429	6.92053125
133	17.1221148459	3.05940740741	16.5859047619	6.835640625
134	16.5892633053	3.05940740741	16.7500952381	6.835640625
135	16.2532156863	3.15288888889	16.8064761905	6.69415625
136	15.8890532213	3.21777777778	16.8346666667	6.496078125
137	15.4111008403	3.31125925926	17.5676190476	6.64371875
138	14.9050336134	3.31125925926	18.1314285714	6.587125
139	14.3427366947	3.40474074074	18.2723809524	6.7003125
140	14.1178179272	3.43333333333	18.2723809524	6.728609375
141	13.8366694678	3.46962962963	18.216	7.011578125
142	13.274372549	3.44874074074	18.1878095238	7.20965625
143	13.1056834734	3.42014814815	18.5260952381	7.237953125
144	12.824535014	3.39925925926	18.9207619048	7.20965625
145	12.4871568627	3.32118518519	19.4514285714	7.26625
146	12.1216638655	3.40696296296	20.1843809524	7.237953125
147	11.6155966387	3.37066666667	20.8841904762	7.20965625
148	11.025184874	3.30577777778	21.1611428571	7.068171875
149	11.025184874	3.32666666667	21.443047619	7.068171875
150	10.7721512605	3.31896296296	22.2655238095	6.9266875
151	10.4347731092	3.28266666667	22.8293333333	6.75690625
152	10.0411652661	3.5322962963	23.0266666667	6.728609375
153	9.81757703081	3.56088888889	23.083047619	6.615421875
154	10.0719411765	3.42562962963	23.0548571429	6.558828125
155	10.2138459384	3.41792592592	22.9702857143	6.64371875
156	10.2151764706	3.46740740741	22.8857142857	6.64371875
157	10.582	3.496	23.5059047619	6.30415625
158	10.8631484594	3.4882962963	24.6053333333	6.134375
159	11.2018571429	3.4882962963	24.7695238095	5.96459375
160	11.3718767507	3.57407407407	23.947047619	5.78865625
