	VL	GM	SM	BF
160	29.9306617834	29.1942200019	694.458729469	112.126390455
161	29.817083484	35.443752135	687.820432193	97.1835082117
162	26.7536464152	35.443752135	686.346049836	98.4980754128
163	26.8966121068	34.0356785371	685.556798256	97.5955011932
164	34.3189142606	32.1767320577	686.819759747	85.6564367578
165	35.9201300062	31.2034574418	686.720407836	82.268409696
166	35.9201300062	28.389721331	671.138848953	76.3782595557
167	35.3887741858	26.181167537	645.460751481	72.1781538424
168	35.1060198181	26.217333811	644.468822003	71.2565279242
169	35.0273886877	33.5012213781	644.185072945	70.8088130079
170	33.7947067249	32.1068105948	639.413796778	62.8904507909
171	41.1423490176	33.3284269583	639.413796778	64.909930839
172	41.1709421559	35.7330823264	637.502266014	69.4505856642
173	41.1709421559	36.9088880762	630.963320649	76.2734752135
174	41.1971525327	35.5466250919	612.961549217	76.9085318324
175	41.1971525327	36.0859044208	575.113240072	78.3532856404
176	40.129675369	36.8542368178	537.693336368	78.9923113632
177	37.7556506351	36.246643416	535.352605348	79.480511139
178	37.7556506351	36.6010729004	540.54115954	75.8702142605
179	38.74687943	38.3876868319	538.701162151	75.0009805134
180	38.7309943532	40.2297557168	535.299352724	75.3367667007
181	38.6809563611	37.2922505797	535.60694624	76.0988346433
182	38.8104197374	39.1431601093	560.663498158	80.083814927
183	38.5181343235	43.5771452917	607.417712591	86.332772057
184	33.9591172702	43.8206648694	650.400528489	93.4493752926
185	33.0917920747	44.9876299745	677.818476624	97.7360074702
186	37.0447934465	45.9946597794	638.713564511	99.139482598
187	38.4291778932	47.0362484683	594.036202422	100.278615408
188	38.4132928164	45.4288585164	520.384643866	101.917855306
189	38.2322029404	45.7053295881	454.360927618	101.76782318
190	38.2838294401	45.8716944481	420.508154921	100.881919196
191	34.9670253957	45.174890904	399.970922724	99.3863608586
192	34.9503460651	44.9434267509	390.127930212	98.2948572949
193	35.1504980333	44.907260477	386.923234975	95.513309304
194	35.1504980333	44.5697085871	388.89040281	91.9593737005
195	35.1703543793	43.8785309077	401.382514673	91.7307533177
196	35.1703543793	44.2586786314	405.521912687	91.7307533177
197	34.8677436655	46.0203780187	419.09338371	90.5622491389
198	34.578635267	44.9337824112	434.510415829	87.4798430749
199	33.2323750047	44.2201012725	441.739260863	85.0785352347
200	38.4863641698	44.0874916015	439.581337359	84.0211659642
201	41.3496492704	45.2809786408	437.183379639	78.505699229
202	41.4449597314	46.0525258178	422.578648743	78.4294924347
203	42.1240467664	46.7662069564	421.237000539	77.7348992578
204	42.3051366423	48.5431765483	418.013229735	77.0006150422
205	41.844469414	44.3350296542	418.013229735	76.3028465822
206	42.4139494187	45.8917868226	412.966947479	75.1748272628
207	40.6348208125	45.6410339901	414.11863483	73.9055078458
208	41.9691672672	43.2299490622	428.910942133	74.8961961713
209	45.3010621346	42.968748195	427.279981165	74.8326905094
210	45.3010621346	42.4358984259	422.794838501	84.5609640903
211	45.8514800471	44.203223678	412.405013071	83.1130349992
212	45.7490213015	41.6924805731	399.331891233	80.1409700227
213	45.962675585	39.490356339	387.174396606	82.1604500709
214	38.9788015519	38.0919270808	390.203437664	87.7402162887
215	37.8096598965	39.7676311057	405.93124256	90.8329420227
216	46.5400981282	41.229552267	429.117594108	93.1278778793
217	46.4964141669	42.8240830993	429.668401102	95.2711939681
218	46.5941073895	44.7143736828	419.920786424	95.275163072
219	46.7029201658	43.9331821661	410.757360982	95.9919832306
220	46.5941073895	40.6356216797	392.897066671	97.1549306639
221	38.7762668223	44.0497179376	376.50400138	94.9957381597
222	40.4346688444	44.0497179376	358.548329235	87.9720119546
223	40.6824760432	44.5279164483	354.284145221	81.7127351545
224	40.8159106886	44.8212651145	358.353599489	81.7508385517
225	40.5418931131	44.8469833538	337.816367293	80.8816048045
226	40.4306975752	37.1057933452	334.935161878	79.7067500595
227	40.3330043527	31.9870600433	331.218605596	78.9764349478
228	40.3330043527	31.4373326798	329.006634653	79.5408415179
229	40.7102749276	31.3609816571	307.672997539	90.1978854039
230	40.9842925031	31.5217206523	280.014220372	95.6045986931
231	40.9842925031	31.2323904609	260.843275653	109.170201894
232	41.2448077633	31.328833858	260.843275653	125.376846808
233	41.7976084374	32.2281685361	281.928135583	131.218573881
234	41.5879254231	31.2227461212	280.192258996	132.670472076
235	41.5879254231	38.5323519275	291.752052528	128.758523304
236	36.9836359008	38.5942364407	315.749115668	133.158671852
237	39.6404150024	38.5773588462	313.625369222	134.632003208
238	39.6459747793	37.716601527	296.807077752	133.80325432
239	39.7293714327	37.3718163823	278.105868868	134.458156458
240	39.6459747793	37.0511420869	286.42281603	139.957746778
241	39.8087968169	33.5791797907	282.37879585	151.560231206
242	50.4581523309	35.3175720237	279.257556219	160.304960848
243	104.304591552	34.4214521255	278.67893069	160.946368033
244	203.427471038	33.1926025073	278.423794983	160.904295532
245	430.505438731	32.498210048	311.5548754	161.809251214
246	564.457143445	32.3921223112	383.2798017	191.413209325
247	651.685277393	33.4465701197	391.749353397	202.901383561
248	696.265951293	29.7214439061	391.084093002	210.295824067
249	710.721371218	27.8633011216	395.023197563	211.093613945
250	697.755177247	27.4389501743	392.085560263	212.486769403
251	693.988031274	27.1239017438	384.073822172	213.189300787
252	695.610691873	26.7598279196	381.99140612	213.810862453
253	728.692952902	26.7598279196	378.221597215	225.092643288
254	775.0614922	27.0845206899	395.599438646	224.559195728
255	832.553556556	26.7220542558	377.954539278	248.484953845
256	890.311695949	29.25530082	379.60696026	274.773916406
257	941.330591492	29.4441691393	380.954966986	281.71429143
258	974.172193607	34.4335075501	377.216155877	280.453704041
259	995.927600594	38.115234235	379.591063954	278.536626873
260	1015.87052031	39.3006843245	383.737615305	266.060145774
261	1026.78277385	39.4646380996	384.66595956	265.429058259
262	1033.75632258	38.9221439908	386.637101472	266.822213716
263	1038.18587626	39.0402871523	387.094915077	267.377888258
264	1040.06031533	37.8733220472	393.790439053	266.123651435
265	1042.03641889	37.3718163822	405.80804619	277.177605708
266	1037.23912568	36.7899412196	404.510112827	296.908814858
267	1040.13576944	36.7899412196	400.733150584	309.273367228
268	1044.06653171	37.5325553774	408.261640981	319.096899301
269	1044.06653171	39.7957604297	411.399571733	319.849441395
270	1043.90688668	43.7764616457	410.894864026	325.648302146
271	1051.1353909	45.3798331227	410.894864026	328.277436548
272	1100.97005397	46.9365902911	410.824920281	329.871428662
273	1187.51195259	52.4724412856	403.786036101	327.959908239
274	1279.4039451	54.1055494767	390.569052696	326.677093869
275	1308.46092766	66.9068030539	403.932282113	322.549225846
276	1327.80895125	79.24432463	408.726607924	321.160833313
277	1331.58324551	94.5820395512	419.325469774	321.897498991
278	1330.35612332	107.634045961	422.177267023	326.749331559
279	1332.51967079	114.064409463	423.039641609	320.668664433
280	1353.90495549	140.104126685	431.763534198	319.932792576
281	1395.78675483	142.759534885	449.98944354	313.817197336
282	1421.19334673	145.099894655	452.965231974	302.750541931
283	1461.7479479	147.382388387	433.810183561	299.033079248
284	1480.71870092	148.381381242	513.294891507	297.870131814
285	1492.105124	147.490887209	605.725550845	295.777620255
286	1496.84761369	147.79950608	675.771032445	291.891073748
287	1499.59970325	148.005251993	671.510822507	299.003707879
288	1500.82205992	148.475413554	677.958364114	333.757181349
289	1504.17460538	148.95763054	687.009720601	422.488085963
290	1503.70043584	148.603201056	683.712826791	542.706685384
291	1507.93936859	143.719950382	684.084800345	743.833085695
292	1503.39623662	142.984569479	678.715823082	799.294961686
293	1457.45659439	142.073983071	702.979149344	838.624811916
294	1361.38364966	141.901188651	713.887989156	869.202788116
295	1121.50548705	141.646417344	696.217655699	906.988656941
296	963.236112456	145.224467377	640.644170842	941.916770981
297	851.590232642	145.227682156	635.970656956	943.555217057
298	779.620509253	145.214823037	638.018101135	999.817264389
299	744.747205811	141.068560656	631.265350458	1129.80065315
300	735.876184649	140.386223621	626.254834889	1166.42516218
301	737.964278	138.175258742	645.254099506	1160.34767034
302	741.416899451	138.737041531	648.878457214	1159.34031177
303	729.284672014	135.805162258	645.266021735	1186.45167266
304	705.475324591	131.995648072	628.063834482	1301.15480534
305	674.302449799	127.325376567	620.052096391	1449.00551207
306	632.484190761	118.075651089	606.546595037	1607.40450924
307	593.352098218	113.67783218	605.967969508	1758.09471288
308	568.626181862	97.8426300687	607.305643635	1762.20273538
309	545.097206045	90.6921558676	596.897537454	1770.33463539
310	527.483832844	82.0098390423	584.462652292	1769.67735179
311	518.429339045	75.2708566688	611.70971514	1851.87352379
312	519.994813367	71.8672084456	676.706530037	1947.28681168
313	516.029898188	70.2341002545	705.326238886	1965.27875951
314	514.37864445	66.4945075313	685.265101046	1956.29270836
315	511.881510371	61.7109150344	666.253119385	1918.19566179
316	509.501131606	59.0948878876	646.674434424	1885.34418289
317	505.543364711	58.2526155528	646.124422245	1998.2254969
318	500.078898278	62.4470996323	644.51651092	2613.73507308
319	499.367246836	61.9335385427	636.472980217	3413.90561908
320	499.128176429	61.9335385427	635.216377249	3899.27066088
321	492.837686	61.6466194362	634.87381186	4079.13060267
322	441.366860021	61.4022961635	634.454149388	4163.82492865
323	350.76235299	61.7527071731	636.459468357	4253.2948804
324	244.853368677	61.1483285511	637.019813134	4345.55034925
325	205.120820229	67.6236989725	630.49596926	4405.46794124
326	172.715263474	65.70126059	625.510887781	4407.92799182
327	159.247895329	61.4312291827	621.96283234	4410.41185702
328	159.811021303	56.776227882	618.941739435	4419.68368366
329	160.344759884	57.3235441606	618.891666072	4425.55398828
330	148.528645476	46.5540314827	612.698465357	4442.84340473
331	119.849727748	47.9878233198	595.122714919	4468.51556855
332	102.554850338	50.5725063626	609.543843483	4499.45552702
333	70.6893861952	52.6171063814	668.980925449	4532.81266975
334	54.2602454727	57.5413454991	671.170641564	4580.5808348
335	45.9078720698	60.5029614855	577.700363831	4592.60563188
336	41.0279764643	64.7971037421	451.885077999	4600.42952943
337	37.6643114433	70.619873843	440.096377665	4626.50177892
338	36.1989131047	77.2865236686	441.94034913	4603.81835031
339	32.6152397695	83.356028127	439.485959525	4548.98121127
340	32.5842638696	85.3724988217	445.077485068	4468.86484969
341	29.610577485	87.802872429	445.573449807	4278.05970708
342	27.9926824088	91.013633858	461.041350104	4202.72532184
343	28.6535016053	94.2002844377	495.758881833	4179.15202015
344	26.3128355328	93.787988915	550.031254065	4303.94064576
345	25.0992156622	92.6571900839	569.615502733	4595.18713704
346	24.1842352362	94.8560995381	593.342328676	4861.4377998
347	23.576631047	95.9901131492	591.739981058	5025.46101715
348	23.5893391085	94.7082196626	592.793111313	5081.4563407
349	23.5488321626	95.0771156566	597.59300083	5034.83127756
350	23.8474716072	92.7914071449	599.917835544	5033.34445125
351	24.1778812054	91.4315552456	560.603092196	5026.88910072
352	24.4828746808	81.6465689133	549.316715122	5003.75081281
353	24.3327607046	80.3285091527	560.901942743	4924.76008909
354	29.5589509852	79.2443246302	556.51456236	4724.82124465
355	60.3037229568	78.5242139317	550.660747772	4427.87273876
356	142.460546123	75.4066811199	553.548311709	4088.17380892
357	223.410897704	73.1113282686	550.727512256	3759.67489638
358	327.06102409	68.4941006316	535.865261208	3675.83789683
359	381.671535507	69.0566871148	539.203485412	3624.98256279
360	421.237290648	64.6982492602	547.793849033	3592.77249108
361	425.10133559	63.5730762938	542.178479031	3588.79703664
362	427.166395579	63.8326697711	506.520680817	3668.00447344
363	425.145019551	61.628134452	496.142777617	3736.62631021
364	429.23383833	58.6665184656	510.03296957	3691.8095708
365	464.518565263	55.375387539	502.564885135	3662.45804769
366	479.952505921	50.3024648507	503.480512345	3689.11058017
367	520.179874513	42.0364620229	498.27049814	3684.63104954
368	555.456658907	42.1787160337	486.109029436	3331.35540301
369	577.721182607	37.7937562448	477.257966401	2801.55941869
370	588.252988552	33.9553090396	467.593012513	2479.75717819
371	593.028836905	37.3115392592	457.06727367	2371.50463311
372	603.756823549	33.8202882836	453.919010318	2391.61449477
373	605.777405323	31.7427367708	432.952577867	2473.57410818
374	609.084678321	27.3907284759	426.955696527	2473.57410818
375	609.986950686	28.1494165332	435.575468313	2509.15950582
376	610.327685584	26.7799202942	430.96553965	2515.38702979
377	609.088649591	25.316391743	406.70698228	2495.91619386
378	609.872578133	25.6346549534	383.359283229	2453.93498224
379	610.736726313	26.5894445849	367.97086446	2424.29768366
380	610.829654012	29.897453106	363.170974943	2374.87360847
381	610.736726313	30.4029772458	351.804321525	2329.20033644
382	610.483359337	30.4029772458	360.731686827	2269.9495539
383	611.646146962	29.5156979924	385.48223486	2282.09263027
384	611.238694741	29.8564646622	356.046250711	2397.77454397
385	611.7470172	31.4445659347	355.746605348	2688.77018788
386	611.423755886	39.2203148271	426.478807355	3084.58827732
387	615.321159489	39.5064302386	496.794526152	3475.55056508
388	617.27502394	40.7023283628	513.946640042	3931.2671948
389	617.27502394	43.5771452918	514.739070883	4290.85609795
390	616.519688537	46.8755094732	493.851325145	4356.98454368
391	616.32191933	50.9068434726	482.551436212	4351.41112803
392	612.687413749	51.8672589689	478.0845743	4673.79841443
393	612.086957844	51.8391296447	447.639969553	5066.28245662
394	611.20136481	55.0860573476	413.959671772	5182.94235751
395	610.174394593	61.6787672355	411.937661683	4962.89523906
396	611.699361969	68.7770012632	404.879701935	4642.05828462
397	611.519066347	79.2837056839	405.375666674	4457.91964887
398	611.519066347	89.0622624564	412.099009186	4413.23150842
399	611.257756833	102.500042455	412.449522727	4448.47715077
400	611.257756833	116.538986295	412.588615403	4500.18981124
401	609.418264935	130.057939485	415.498434168	4575.50355714
402	609.418264935	138.911443341	409.909293071	4666.02770288
403	610.990887542	146.494305439	379.727772183	4730.88286009
404	608.474691371	152.682756754	373.662536729	4730.67090994
405	583.319877939	156.579873692	378.252595011	4885.98670723
406	507.389210641	158.135827165	377.219335138	5103.4745475
407	425.739915679	162.221008728	377.915593329	5201.60984682
408	311.87489063	168.313820341	378.657155992	5251.06170574
409	243.696935083	171.360627995	380.25950361	5316.19311257
410	197.645303068	172.958373607	378.160396438	5387.44646521
411	173.484895447	174.077117014	377.290073698	5381.01334166
412	164.906953953	175.849264436	378.265312055	5238.06130293
413	165.335056774	176.659388971	389.964993078	5117.73791916
414	165.954574771	175.369458535	380.971658107	5088.25144653
415	145.415170416	183.503655387	362.595528675	5093.91694539
416	137.282011073	180.812080912	356.633619209	5101.15659084
417	113.737944434	183.596884004	356.163883374	5109.84416539
418	86.1574797691	185.672828127	359.466340891	5116.09550398
419	65.4179234457	182.960357583	365.892422485	5117.54740218
420	55.3785548823	178.400995984	374.958880462	5110.95551447
421	50.8965804517	181.095785239	385.425802975	5110.95551447
422	41.1931812635	182.863914186	401.404769501	5035.92278113
423	37.997898057	180.208505985	405.296185146	4889.8796043
424	34.8081746274	178.822132152	402.45392568	4829.6024115
425	34.1282933386	178.88964253	404.990976076	4755.9739471
426	33.7113100715	177.103028598	404.160394101	4755.00945486
427	32.345987717	165.504102705	410.700929096	4775.48368025
428	31.7510915894	165.307197436	410.773257288	4838.47732775
429	31.0783585852	151.355052653	412.182464791	4935.88310577
430	31.0044929778	130.185726986	412.74757846	5019.04615148
431	32.8058606916	114.17371198	413.463707034	5025.36178956
432	44.0524950949	101.29449999	399.795268546	5041.82245712
433	43.4147092597	93.1675363934	329.291973341	4992.74290015
434	43.458393221	86.8995192759	307.037940125	4852.64544091
435	44.1835469788	66.8200039965	305.149459003	4608.65668793
436	43.3066907372	66.6464058817	249.467879268	4320.82124452
437	37.6190389743	62.3667301347	191.955045111	4062.37780906
438	36.8406702092	59.2524121028	170.304276698	3648.24468674
439	37.203644215	57.1499460457	169.74393192	3229.74237488
440	37.203644215	55.5546115184	179.250717566	3100.75999412
441	37.0320853851	54.5781221226	199.559042961	3100.9886145
442	36.6953217561	37.3686016024	210.931260085	2801.13631222
443	36.3522040963	26.9438740692	211.453453728	2399.28836019
444	36.9836359007	26.9438740692	210.273153027	2135.91450391
445	36.4848444879	26.7180357809	203.405948949	2030.88645881
446	33.804237771	26.5026455274	197.428937992	2110.68132298
447	36.1036026437	26.4905901027	201.943488821	2221.46298104
448	35.7445999071	26.4905901027	201.136751305	2236.02165403
449	35.0178576417	26.0043546423	201.565156745	2157.32623164
450	35.2847269326	25.1267197285	210.517956136	2068.57706915
451	35.4944099469	26.0911536997	258.194951117	1941.5022397
452	35.2203923714	28.5311716467	277.779199785	1784.92267975
453	34.086197885	29.4666725987	279.587404563	1673.5456561
454	34.2490199226	29.4964093128	279.670860168	1669.43366449
455	35.4308696396	29.4964093128	273.662056599	1563.45303447
456	35.5952801849	29.524538637	273.833736701	1385.94835892
457	35.8375276067	29.656344613	272.231389083	1303.61247446
458	35.7612792378	29.3549589971	271.818085134	1271.51115619
459	35.5198260699	29.3549589971	270.158510815	1199.97440954
460	30.4802854421	31.9267829201	271.531951631	1127.3533037
461	30.4683716345	31.7459515506	277.756944957	1112.03494423
462	32.7431146381	33.2729720049	286.184371444	1107.13310096
463	32.8217457684	34.3788562918	277.435044766	1098.77575585
464	32.8217457684	35.1383480441	273.260674879	1092.16719791
465	33.060021921	33.4529996795	264.998569973	1085.86426097
466	33.1402415591	33.2858311245	263.847677437	1072.78923901
467	30.2165931665	34.4696738241	265.566862903	1058.89658165
468	29.1657953335	34.0839002356	269.417742967	1043.04556844
469	31.1156885157	33.7680481101	272.259207618	1029.82368963
470	31.3134577224	32.3278267132	275.374883542	1024.50588427
471	31.1037747081	32.701544877	279.953019595	1022.9174489
472	31.0902723928	32.9522977095	273.36002679	1023.07700688
473	30.8877376631	33.9488794797	269.137173171	1019.17379013
474	30.4326302116	34.2767870299	267.534825553	1009.97817029
475	30.4326302116	35.0700339711	258.454855716	993.689761838
476	34.6525008743	35.3858860967	278.364183836	971.268294087
477	41.0001775799	35.6872717127	292.670859	912.335039852
478	41.070071918	35.7845188048	295.417740631	830.336529219
479	41.2821376938	35.0322603072	291.926911891	709.057385244
480	41.2821376938	34.8200848336	289.56790012	592.49909341
481	38.4609480469	34.337867848	289.56790012	567.408006397
482	29.0545997956	40.2980697897	284.551026029	564.123969857
483	28.4890910601	40.5873999811	293.127877789	565.441712341
484	28.1451791464	44.3036855499	303.00663699	549.02311728
485	27.3985805349	44.7208032425	306.910769679	553.788423384
486	27.7194590871	46.4704472051	312.74709833	536.734771704
487	27.7194590871	45.9038422471	308.18883266	455.117295042
488	27.2143136436	47.3577264586	305.709008965	416.914670311
489	26.8783442684	51.6976793288	308.436815029	416.883711301
490	28.9140168655	69.5710518992	314.839052165	409.690901271
491	31.8662583964	78.2798906588	316.432656815	396.024482833
492	31.7892157737	85.5485080214	313.554630661	383.438454467
493	42.2828975348	89.972848864	315.958946904	358.22035613
494	41.4989689927	91.8952872466	324.678865416	337.015815625
495	41.4799069005	92.8018551794	325.79796534	335.771104652
496	42.0708317589	92.9425018002	324.923668524	249.65980859
497	39.8906049625	92.7592593457	313.269291973	139.068667512
498	41.8126992603	92.7592593457	307.069732736	79.722626475
499	43.8714052188	95.3672495427	307.55298043	79.8393181287
500	50.467683377	96.1773740785	304.465123041	77.0172852785
501	51.7067193705	95.96118013	268.219161515	75.5630056212
