	VL	GM	SM	BF
111	4060.385214	14.430925262	219.745081048	63.3146615219
112	4060.3008691	14.3602689646	223.93094617	63.3146615219
113	4060.27274399	14.3347338294	227.789736466	63.1192715264
114	4060.18842601	14.3815192635	231.188906139	62.9569887941
115	4060.07601882	14.3986053406	234.24597545	62.794286667
116	4059.90716814	14.3905733431	236.955353801	62.7374270437
117	4059.99149196	14.3991474237	239.57391244	62.4203565281
118	4059.90710963	14.3991474237	241.908373768	62.2820387863
119	4059.79453861	14.7487416495	244.613326672	62.109896937
120	4059.73823242	14.8334717914	247.292577329	61.9974322982
121	4059.28884722	14.8334717914	249.841795045	61.8847632751
122	4059.0915769	14.8688495088	251.884875595	61.8244980062
123	4058.95080998	14.9420636883	253.513433735	61.7407436098
124	4058.83817341	15.0149208728	254.82998324	61.6588075924
125	4058.83817341	15.4787656841	256.457965458	61.6047676458
126	4059.03552432	15.4632517846	257.743858179	61.4991281938
127	4058.95082948	15.4395409575	258.379280218	61.3442120772
128	4058.89451159	15.4157936612	258.777060774	61.2873030276
129	4058.86637674	15.4237345752	258.777060774	61.1201563512
130	4058.75373784	15.4396673434	258.777060774	61.0938791215
131	4058.66927124	15.4661854828	258.596753366	61.1208060638
132	4058.30411679	15.4532162216	258.532960947	61.3539214532
133	4058.61298846	15.4402360667	259.139410548	61.1519841484
134	4058.55672441	15.4402360667	260.327615713	61.3229295958
135	4058.50042057	15.4402360667	262.026023984	61.3229295958
136	4058.41591943	14.9561938299	264.099712122	61.3504032869
137	4058.33147507	14.9561938299	266.283938957	61.4640518468
138	4058.10694495	14.8094773516	268.235083132	61.2536843216
139	4057.96614387	14.6171051156	270.170183618	60.914468555
140	4057.82538669	14.4221671218	272.660887502	60.7021964421
141	4057.62831843	15.0153107493	274.769401918	60.5844970351
142	4057.57202122	15.1171765099	276.323740603	60.2826561821
143	4057.26317764	15.0612129278	277.338840999	60.3470935026
144	4057.06601377	15.0503906899	278.22446731	60.516375422
145	4056.98162914	15.0828341082	279.182659131	60.7151944303
146	4056.89721348	15.176952118	279.828711776	60.5425330308
147	4056.81279606	15.0327798236	280.34223052	60.4064894439
148	4056.95344198	15.0163503705	280.436511603	60.2701387762
149	4056.84125746	15.0080638896	280.055199746	60.1334789386
150	4056.70060764	14.9833723024	279.325899307	60.1334789386
151	4056.5881038	14.9833723024	278.772692059	59.9931983059
152	4056.50367995	14.9079723583	278.070990556	59.8820634992
153	4056.30668414	14.9079723583	278.021085029	59.7378688539
154	4056.02451284	14.8072701504	278.320383962	59.570374383
155	4056.13718849	14.7113840468	278.373920296	59.0624385959
156	4055.94010654	14.4116774081	278.230490007	58.7254422034
157	4055.79932786	14.3018895512	277.070373619	58.5851792106
158	4055.65849548	14.411474306	275.153737893	58.4225368323
159	4055.71481925	14.3836900491	272.731992994	58.2553505506
160	4055.57452088	14.4431574704	270.355788351	57.9756353783
161	4055.51819515	14.4994542107	268.399401252	57.5557171662
162	4055.60263951	14.5499015103	266.840706378	57.4481620447
163	4055.63079701	14.6584309208	266.246967467	57.3151664552
164	4055.77153273	14.5623687802	265.915296994	57.2099356365
165	4055.79965	14.5536227007	265.742672843	57.1558580326
166	4055.91229286	14.5450726014	265.852426306	57.0673395181
167	4056.0813684	14.53923553	266.236207126	57.2950703171
168	4056.27858014	14.5724152607	267.081755681	57.1617185371
169	4056.50407036	14.7626933332	267.621080744	57.0245731431
170	4056.70146651	14.6775546092	268.279261262	56.8870971151
171	4057.51829929	14.7160589334	268.962581129	56.7492880503
172	4057.82862604	14.7544627742	270.405182538	56.6863652765
173	4058.22348475	14.6803130145	272.501925652	56.7160849982
174	4058.61844161	14.7654358333	275.162103112	56.6877663278
175	4058.92889885	14.2643192588	277.798740378	56.6877663278
176	4058.78788242	14.2672943304	280.696005856	56.6877663278
177	4058.87258066	14.2929499504	284.040943846	56.8257245902
178	4059.01344784	14.3780249673	288.268916067	56.8257245902
179	4059.2952163	14.5465482714	293.731711359	56.7712810064
180	4059.52061698	14.6551025146	299.059384058	56.7436897136
181	4059.8589286	14.627180704	304.651725867	56.5799649878
182	4060.19580783	14.6273808109	310.286543064	56.2171898801
183	4060.33653159	14.6275809151	315.8062391	56.3492532968
184	4060.53353666	14.6417480054	321.426133065	56.0020040964
185	4060.81529715	14.6417480054	326.717214968	55.8059162568
186	4061.04069146	14.6885519104	331.658188418	55.5838265763
187	4061.04069146	14.3883696911	336.363470863	55.3711996625
188	4061.77212284	14.1304486865	341.467712402	55.3110169409
189	4062.08191019	13.9142991493	346.275349494	55.1430386426
190	4062.4197746	13.591220948	350.557617906	54.9702128204
191	4062.72929816	13.2568516347	354.704746253	54.796841919
192	4063.01080893	13.0852147253	358.789761465	54.6573953621
193	4063.62877787	13.1319939826	363.086413963	54.1677174299
194	4063.68497169	13.2521405464	367.631547046	53.6194040984
195	4063.79731803	13.3741624678	372.248000561	53.4731743204
196	4063.90970024	13.264062246	377.532919137	53.3038743107
197	4064.07832617	13.3712075806	383.232157612	53.1679811059
198	4064.38804489	13.4804327309	389.691865374	53.0066969104
199	4064.83686636	13.5258451922	397.34740201	52.9778945792
200	4065.06157018	13.5681936957	405.505938903	52.793469027
201	4065.34252989	13.6667464262	414.254598505	52.6265099114
202	4065.53922421	13.7115418327	423.184968426	52.4590194248
203	4065.8201509	13.2438184395	432.174725096	52.3133415343
204	4065.67976302	12.8567347364	440.99740218	52.2280208033
205	4065.82049173	12.5126836939	450.154996778	52.3435985967
206	4066.15781181	12.5126836939	459.476764818	52.1497458454
207	4066.49522074	12.551377321	469.065466966	51.985302675
208	4066.80454121	12.6571556143	478.42957839	51.8784462163
209	4066.86074957	12.6602000951	488.181649489	51.670218975
210	4067.53448838	12.595685442	498.020893008	51.5181212602
211	4067.70308084	12.5308386416	507.748038067	51.6471575626
212	4067.95617543	12.4950880145	516.708393938	51.4668865701
213	4068.23742183	12.4950880145	525.40543666	51.3141861719
214	4068.68799843	12.4623276366	533.896343919	51.1160913352
215	4069.25056523	12.4528117897	542.278237602	50.8595806328
216	4069.44741118	12.4627973667	550.586664066	50.4272116787
217	4069.53180001	12.4696064648	558.451910564	50.2204281638
218	4069.6724928	12.4889959336	566.276523222	50.0405723818
219	4069.84146366	11.5296374228	573.966870305	49.8544924076
220	4070.03868961	11.3173955466	581.430756624	49.6920433626
221	4069.75698397	11.1772555209	588.663645268	49.5046533417
222	4069.67248307	10.9581907191	595.293425715	49.1913362492
223	4069.58795123	11.0060321716	601.590941056	48.8074653889
224	4069.50338845	10.7458753967	606.980123721	48.5223906737
225	4069.55981248	10.913581922	611.55523993	48.1780744686
226	4069.67230796	10.9096923318	615.332805451	47.8739637481
227	4069.47533667	10.876058845	618.5096834	47.4214413443
228	4069.41910606	10.763339274	620.838321584	46.9510282059
229	4069.27845315	10.763339274	622.785404872	46.6958197998
230	4069.13784403	10.6150604909	624.600022367	46.3819914647
231	4068.80030393	10.6189661206	625.920676873	46.1391293394
232	4069.10966324	10.6149685764	626.70266965	45.7043002118
233	4069.16589813	10.6109695262	626.809471892	45.1180096346
234	4069.2502928	10.5877728941	626.242728144	44.8762711323
235	4069.27846288	11.2175984334	625.286138891	44.6496226373
236	4069.36297196	12.1851526248	624.147932231	44.4534839063
237	4069.89778572	12.4864957585	622.753580904	44.0522773588
238	4069.78506299	12.634472377	620.929595329	43.5978291028
239	4069.78506299	12.6664024047	618.879473753	43.3905310156
240	4069.78506299	12.9657788703	616.38142354	43.0494468726
241	4069.8977079	12.6535321132	613.679026871	42.7292838018
242	4069.86956156	12.6316534184	610.837909628	42.417003062
243	4069.84141502	12.6026162881	607.718114165	42.3552898528
244	4069.98185391	12.5477232734	604.131278355	42.332373853
245	4070.09418209	12.6218787308	600.144195974	41.9595742086
246	4070.17844077	12.7119982148	595.453507019	41.6753003727
247	4070.26275607	12.6639757758	590.347812691	41.3761814143
248	4070.37550448	12.5510275114	584.703255126	41.0083714493
249	4070.43170243	12.5120208909	578.34613645	40.586812376
250	4070.45979625	12.4663197784	571.553420955	40.184982907
251	4070.40359869	12.3515641908	564.297311352	39.8980182403
252	4070.4598157	12.3052671649	556.709237806	39.5629590308
253	4070.79780176	12.55223237	548.663071132	39.2254787328
254	4071.19099415	12.8952282774	540.398376761	38.8850695816
255	4071.10663972	13.2293343439	531.530018206	38.8850695816
256	4071.10663972	13.5552079306	522.165954808	38.8197875972
257	4071.02225437	13.3511262355	512.43507984	38.7231965418
258	4071.05040246	13.1316224902	502.64406095	38.5113136752
259	4071.27538574	13.1286873304	492.330546881	38.3696031551
260	4070.91009769	13.190595351	481.78074666	38.2812131599
261	4070.68556109	13.2337955128	471.209812257	38.0112211575
262	4070.34849951	13.2889748994	461.608404476	37.7938388656
263	4069.95522573	13.4286924372	451.880570281	37.5525384028
264	4069.28048664	13.6270313955	442.620216252	37.3939923137
265	4068.49396706	13.6450622601	433.523627053	37.4876525127
266	4068.21283572	13.6450622601	424.973762387	37.3358135737
267	4067.95984469	13.6360140325	417.457254322	36.9775451183
268	4067.65050501	13.6041006183	409.893568713	36.7858393299
269	4067.36892599	14.0079799182	402.807060845	36.6109606268
270	4067.4253991	14.1400430447	396.397166572	36.3285575121
271	4067.73550537	14.1400430447	390.801186503	35.9588125269
272	4067.82004651	14.310482677	386.35529045	35.6378339214
273	4067.93282369	14.4370426617	382.855155351	35.4572935998
274	4068.01741912	14.8348201202	380.861014559	35.2241535276
275	4067.93276529	14.8075666592	380.312789827	34.9985383402
276	4067.6516925	14.8242275058	381.297709728	34.9985383402
277	4067.67981525	14.8844585486	383.901600374	34.9985383402
278	4067.76421154	14.9444468425	387.569954928	34.8352082746
279	4067.87675668	14.8052273725	391.586882524	34.5612762812
280	4068.01740939	14.8455366205	396.709447994	34.3641804911
281	4068.15791125	14.8592989315	402.973362951	34.2227028218
282	4068.18609863	14.8592989315	410.836621984	34.3750822689
283	4068.27054281	14.8592989315	420.392460622	34.3106277056
284	4068.35504364	14.8618923068	431.294846606	34.1069198766
285	4068.4114252	14.5151580053	443.131761934	33.8604556163
286	4068.60899294	13.9786259814	456.15774157	33.6351381841
287	4068.75035015	14.1253727767	470.119074995	33.4368165722
288	4068.91953446	14.3017190004	484.547136334	33.2497772316
289	4069.06049168	14.6259132965	499.432380018	33.0915390799
290	4069.20144401	14.7113508862	514.738920064	32.8700898982
291	4069.28604226	14.7113508862	530.14890468	32.657397628
292	4069.62447603	14.7793387497	545.631419664	32.3963898356
293	4069.79350726	14.7626272425	561.523651039	31.9235055502
294	4069.82162494	14.6851638919	577.917231262	31.7244977948
295	4069.8497327	14.4676245797	594.561463813	31.5668718231
296	4069.87784026	14.3885731193	611.307791979	31.3554712692
297	4069.59709638	14.3716108935	628.215839528	31.2036174794
298	4068.75504044	14.3773124337	645.641877035	31.1814206177
299	4068.2224803	14.3714072252	663.516506762	31.0446259706
300	4067.82981855	14.3767695273	681.56481555	30.8084672273
301	4067.52121848	14.4156711666	700.007025513	30.6461300861
302	4067.12821646	14.9357285263	718.292920331	30.6183417454
303	4066.42499389	15.0570340034	736.179768325	30.556191971
304	4066.0032941	15.0570340034	753.59574452	30.4646848793
305	4065.94703494	15.1026155648	770.823519112	29.9401137811
306	4065.69390293	15.1960332203	788.389940332	29.515780203
307	4065.46900033	15.5715871552	805.885301655	29.1267811501
308	4065.15947109	15.8262430985	824.000576173	29.0266648571
309	4065.10308338	15.8642042347	842.368637539	28.9303202497
310	4065.10308338	15.8127670351	860.347062622	28.7930855738
311	4065.13115559	15.7818242447	877.737686433	29.1485869978
312	4065.10309312	15.7353889779	894.375851974	29.2787310331
313	4065.0750402	15.6708021857	910.943145197	29.3077895605
314	4065.13111663	15.4986398455	927.258444815	29.1534427322
315	4065.21509835	15.4854457436	943.358154436	28.5933016776
316	4065.24318927	15.4854457436	958.971658555	28.3934429632
317	4065.10287885	15.4934139319	974.036592569	28.0798713237
318	4065.10287885	15.5214432424	988.878854111	27.9187368584
319	4065.07475775	15.4352432241	1003.14501737	27.6109093304
320	4064.6518951	15.3143533154	1016.86704997	27.3656228515
321	4063.92022211	15.4980103107	1030.13600777	27.5213388284
322	4063.83559985	15.823345326	1043.03979144	27.3394902526
323	4063.69451011	15.8667255987	1055.61720471	27.0630538613
324	4063.63804361	15.7207800087	1068.07834859	26.8516886213
325	4063.58159581	16.3040544851	1080.27382285	26.6705814964
326	4063.69402296	16.3135068416	1092.0380604	26.2523946173
327	4063.77853126	16.2433810997	1103.26011853	25.8673826972
328	4063.72220233	16.1730116237	1114.02393464	25.8359917765
329	4063.60954213	16.1376815875	1125.37870021	25.8359917765
330	4063.52503031	16.1233463585	1136.67200159	25.9033350863
331	4063.55319137	16.1787416983	1147.55726503	25.9377066854
332	4063.66616491	16.1811839026	1157.30219311	25.7069555176
333	4063.72257256	16.1811839026	1165.74857587	25.6585493944
334	4063.55346418	16.178802004	1173.56533456	25.6315509667
335	4063.29974458	16.0737704351	1180.65913368	25.4294714166
336	4062.98908536	15.8967666485	1186.82964358	25.2296067716
337	4062.48059496	15.8509143289	1192.46469227	25.0976571953
338	4061.94517502	15.6584697352	1197.86244959	24.9672934817
339	4061.71936301	15.4164898411	1202.76321007	24.8942283131
340	4061.46535335	15.3349813785	1206.78613	24.8695937686
341	4061.21132781	15.3349813785	1210.11124321	24.7460531956
342	4060.70314131	15.4347375297	1212.5772674	24.7244834657
343	4060.47733823	15.4901704606	1214.27456399	24.5842748571
344	4060.30838723	15.545342963	1215.50904103	24.7327199882
345	4060.19574932	15.6003828838	1216.51473775	24.5530695258
346	4060.11125421	15.6395785214	1217.53185104	24.4360550238
347	4060.1955738	15.6940392896	1217.96691373	24.3184774833
348	4060.67268868	15.7018394867	1217.53126784	24.2207257059
349	4061.34722006	15.7150381638	1216.24676705	24.0634543387
350	4061.59983339	15.7334977104	1214.40123603	24.0634543387
351	4061.85260645	15.7108778954	1211.67638252	23.9819482731
352	4062.21794875	15.2699469547	1208.4478345	23.716611154
353	4062.55510016	15.0271646599	1204.85476382	23.461597777
354	4063.11832121	14.8376808023	1200.93333716	23.2965361168
355	4063.1464656	14.5682635554	1196.48018184	23.3576009184
356	4063.28708717	14.2427570938	1191.01934275	23.5701905868
357	4063.48394919	14.0656716636	1184.77796919	23.6012300072
358	4063.59641801	13.9212743611	1177.48542193	23.6816393293
359	4063.42742131	13.8779293521	1169.53611018	23.5786130155
360	4063.1750093	13.9043736006	1161.14576698	23.4058947509
361	4063.20310458	13.9569719773	1152.36629689	23.1634187231
362	4063.28736	13.9569719773	1143.17874507	23.459167973
363	4063.34350008	13.78124095	1133.59253717	24.3192412683
364	4063.39963938	13.78124095	1123.55605822	24.7012613858
365	4063.82102479	13.7871866334	1113.07841462	24.7659748929
366	4063.73675121	13.7960649935	1102.24961756	24.7942000349
367	4063.82093711	13.8049376437	1091.06139443	24.8616602173
368	4063.82093711	13.7437027005	1079.6402631	24.7222295994
369	4063.7647062	13.4315257176	1067.83117806	24.6463331053
370	4063.68037298	13.3048241182	1055.82768225	24.6055249792
371	4063.59635955	13.025465156	1043.52431258	24.3007720178
372	4063.371107	12.3566186379	1030.82840822	24.0395937178
373	4063.00536167	11.8968095054	1017.62761588	24.1749605793
374	4062.55493448	11.597432749	1003.79005697	24.250906092
375	4062.10461329	10.985002273	989.542325924	24.2997704305
376	4061.79568546	11.0043033809	974.937741176	24.2997704305
377	4061.40185644	11.1695275986	959.964566876	24.2997704305
378	4060.98036625	11.4072148598	944.892210935	24.3680999982
379	4060.502956	11.5313720656	928.521041157	24.4678022533
380	4060.05334338	12.0071362862	911.321741291	24.3315112152
381	4059.63156689	12.0341647125	893.736551905	24.1641750402
382	4059.03957231	12.1253934655	876.561015624	24.1084481609
383	4058.47656566	12.2457356309	860.066082658	24.6344799682
384	4058.08282431	12.338523644	843.314534414	24.9030002507
385	4057.71723654	12.3322751067	826.60186958	25.2060877469
386	4057.26684682	12.2632912851	810.005321915	25.4380587842
387	4056.95722855	12.2071122394	793.28184944	25.6856191877
388	4056.48050629	11.9666422481	776.185359068	25.8736216545
389	4056.14249856	11.7007449684	759.201851389	25.7509431746
390	4055.86080392	11.3327735964	742.958570692	25.8850310935
391	4055.63535603	11.2580134399	727.116301053	26.1246550849
392	4055.57901163	11.0191444092	712.027953613	26.3621010525
393	4055.52258834	11.0743017691	697.30796135	26.5436238472
394	4055.55075615	11.129185767	682.31528228	26.6805218827
395	4055.41001277	11.1838004274	666.768142938	26.7957903441
396	4055.21296382	11.2922373481	650.445878793	27.0141140031
397	4055.07230635	11.1831024865	634.140771417	27.328664605
398	4054.93149754	11.1976629778	618.190495735	27.6933682427
399	4054.64932818	11.1867225818	602.57928566	27.7789027504
400	4054.50865116	11.1721478322	587.005652114	28.1139512733
401	4054.2835187	11.1611824258	571.802831305	28.466594167
402	4053.97367259	11.0890931081	556.801582979	28.7176882746
403	4053.77641709	10.9243493021	542.017679865	28.7857883611
404	4053.49367895	10.9243493021	527.566219028	28.7417879037
405	4053.35271762	10.9649553672	513.467952985	28.648040188
406	4053.09915071	10.9280551139	500.045852795	28.4490613362
407	4052.90178426	10.8352096803	487.145191378	28.3341214442
408	4052.70454498	10.628700967	474.479862171	28.0328894794
409	4052.39479308	10.7996730563	461.579495223	27.8971176567
410	4052.33865764	10.8672189785	448.945617546	27.8268428288
411	4052.16977768	10.9565434293	436.692327857	27.5041815003
412	4052.05714804	11.1621876724	425.231893229	26.9228197472
413	4052.02899502	11.3391426952	413.725028283	26.0005252649
414	4052.05715781	11.4143972246	402.466352745	25.8477399623
415	4052.00068548	11.4784112817	391.384513913	26.3153138648
416	4052.19802742	11.4784112817	380.32109948	26.9136590103
417	4052.25436021	11.4925976389	369.36513806	28.0968138837
418	4052.22618903	11.4925127428	358.039479031	29.0414892726
419	4052.1698363	11.4504118881	347.457903256	29.6563875466
420	4052.14166453	11.5973906847	336.928282239	30.0056957403
421	4052.59199859	11.6703113436	326.527700192	30.1317979539
422	4052.67662116	11.8249968512	316.27768205	30.1293321017
423	4052.90207733	11.9978693211	306.296430557	29.9155022142
424	4053.099307	11.9978693211	296.800735307	29.7480557042
425	4053.35287391	11.8282555237	287.361637471	29.7699873826
426	4053.26864641	11.9308365617	278.369559549	30.2155595898
427	4053.40936647	12.0020565993	269.97397674	30.8555820258
428	4053.63431306	12.0425530821	261.884912407	30.801647482
429	4053.99976117	12.2728348305	253.789752711	30.6348212452
430	4054.30906819	11.7663108015	245.88891573	30.5106301757
431	4054.84438332	11.7973238197	238.101399632	30.4463883241
432	4055.2672435	11.8248318312	230.411835381	30.4074031329
433	4055.54849123	11.8248318312	222.701141544	30.2474239051
434	4055.8578949	11.8248318312	215.779086377	30.2153264158
435	4056.25185223	11.8421051769	209.104240813	30.4867943231
436	4056.64590794	11.6986184428	202.900356832	30.673287703
437	4056.58973374	11.319421302	196.643988082	30.8586540362
438	4057.31993778	11.4575671742	190.213886924	30.5982113397
439	4057.71429958	11.6494755877	183.348946498	30.6221277958
440	4058.10875964	11.6700605318	176.175492304	30.5289511694
441	4058.44695482	11.7421975623	169.201960662	30.4022841954
442	4058.78535593	11.7527039008	162.284007182	30.2979481344
443	4058.72901623	11.8558563571	155.662217698	30.3742727696
444	4058.78533642	11.9581190385	149.360072888	30.1774647737
445	4058.98228022	12.0224436241	143.392276129	30.0626989435
446	4059.2636607	12.3814659249	137.083517063	29.771816086
447	4059.51675478	12.7502782875	131.343202291	29.3880154918
448	4059.40440702	12.8075410057	125.464287784	28.9466986656
449	4059.65801898	12.8298041915	119.530965821	28.7599885631
450	4059.96743128	12.8772839956	113.673603606	28.3720048843
451	4060.38946541	12.9810831912	107.905901693	28.2650011367
452	4060.8398208	13.0086755981	102.161592868	28.8285219476
453	4061.34711283	13.1473274509	96.6769562567	29.9159518243
454	4061.65757595	13.0826420473	91.2355549712	30.6639941493
455	4061.96737203	13.0826420473	86.0252036062	31.4415343558
456	4062.44593564	13.1841586205	80.8236664228	31.7872447
457	4062.8119847	13.1841586205	77.0075728675	31.7872447
458	4063.2623834	13.2479801464	73.188605668	31.6680588356
459	4063.90963204	13.1277955064	69.5668724243	31.5688804818
460	4064.5556574	13.1525211799	66.2425671999	31.4309600225
461	4065.00539539	13.1525211799	63.0476612913	31.2924316887
462	4065.45539527	12.9564445236	59.6454516521	31.1532873715
463	4065.90550115	13.0282737936	56.1028689682	31.0102968769
464	4066.38409785	13.0282737936	52.5185293665	30.7970932137
465	4066.52485087	12.9938918523	49.1603587371	30.2626450587
466	4066.55298142	13.0064253509	46.5487373693	29.8993117475
