	VL	GM	SM	BF
277	29.2934296578	15.0242330097	23.732	15.5568951049
278	29.1525171103	14.827184466	23.0316485356	15.7822937063
279	29.2088821293	14.5450873786	22.8343012552	15.5005454545
280	29.6316197719	14.6882330097	22.5286443515	15.4723706294
281	30.3925475285	14.3777864078	22.3639497908	15.3033216783
282	31.0125627376	14.0673398058	22.0256401674	15.0497482517
283	31.8580380228	13.813592233	21.7437154812	14.9652237762
284	32.3371406844	13.5017475728	23.0405690377	14.937048951
285	32.7316958175	13.5584466019	24.8122343096	14.8806993007
286	32.928973384	13.3316504854	26.3583598326	14.768
287	33.2686387833	13.1048543689	26.922209205	14.9933986014
288	33.3531863118	12.8497087379	26.5838995816	15.6132447552
289	33.5504638783	12.6796116505	25.9399330544	16.7098671329
290	33.4659163498	12.4811650485	25.014041841	17.9755384615
291	33.7195589354	12.0842718447	24.2810376569	19.6356573427
292	33.805581749	12.1693203883	23.3833389121	20.5068811189
293	33.2715893536	11.8574757282	22.9931046025	21.4344545454
294	32.3430418251	11.8291262136	22.6028702929	22.3902027972
295	30.5972015209	11.800776699	22.4010627615	23.3481468531
296	29.2740988593	11.6604271845	22.0864853557	23.7989440559
297	28.0622509506	11.6037281553	22.3684100418	23.8552937063
298	27.2746159696	11.4903300971	21.9737154812	24.3364615385
299	26.8251711027	11.1784854369	21.2970962343	25.6346993007
300	26.7702813688	11.0934368932	20.8460167364	26.2263706294
301	26.4602737643	10.8949902913	21.2970962343	26.3368741259
302	26.2629961977	10.9233398058	21.5226359833	26.6446013986
303	25.5584334601	10.6965436893	21.9455230126	27.1235734266
304	24.6847756654	10.4130485437	22.1666025105	28.7295384615
305	23.6405475285	10.0445048544	22.5850292887	30.2487832168
306	22.5977946768	9.56256310679	22.777916318	31.8807272727
307	21.6677718631	9.22236893204	22.8906861925	33.7098951049
308	20.9068441065	8.68372815534	22.9752635983	34.5811188811
309	20.1177338403	8.34493203884	22.2140669456	35.3136643356
310	19.4977186312	7.97638834952	21.2273305439	35.4827132867
311	19.2158935361	7.55114563107	21.006251046	36.1329300699
312	18.9325931559	7.23930097087	21.5463682008	36.8394965035
313	18.5944030418	7.01250485437	21.6354058577	36.9262167832
314	18.2843954373	6.70066019417	21.0715564854	37.3748181818
315	17.9462053232	6.36046601942	20.7896317992	37.2035734266
316	17.6925627376	6.16201941748	20.1975899582	36.8091258741
317	17.3825551331	6.10532038835	20.1412050209	37.6543706294
318	16.931634981	6.22011650485	20.6204769874	40.4155034965
319	16.875269962	6.13506796116	20.9261338912	43.9937062937
320	16.8470874525	6.13506796116	20.8415564854	46.5576153846
321	16.7076501901	6.05001941747	20.8133640167	48.0508811189
322	15.8918326996	5.96636893204	20.644209205	49.0088251748
323	14.7660076046	6.02306796116	20.7287866109	50.0794685315
324	13.555634981	5.90966990291	20.8133640167	51.1219370629
325	12.8510722433	6.10811650485	20.8370962343	52.0798811189
326	12.3170798479	5.9947184466	21.1991380753	52.1644055944
327	12.2340076046	5.79627184466	21.730334728	52.4721328671
328	12.2058250951	5.56947572815	22.2897238494	52.7538811189
329	11.7816121673	5.59782524272	22.4870711297	53.1765034965
330	11.047391635	5.31433009709	22.6235732218	53.6836503496
331	10.0891863118	5.42772815534	22.7318828452	54.3034965035
332	9.38462357414	5.59782524272	22.8773054393	54.9796923077
333	8.42641825095	5.7679223301	22.8817656904	55.6277132867
334	7.83458555133	6.05281553398	22.322376569	56.4447832168
335	7.29764258555	6.22431067961	21.0581757322	56.8392307692
336	6.95945247148	6.45250485437	19.3384351464	56.7850769231
337	6.64944486692	6.73739805825	18.8309707113	56.9563216783
338	6.39580228137	7.07899029126	19.1128953975	56.2519510489
339	6.0576121673	7.39223300971	19.2493974895	55.6321048951
340	6.02942965779	7.56372815534	19.8087866109	54.9277342657
341	5.71794676806	7.76357281553	20.1470962343	53.4908181818
342	5.63339923954	7.99176699029	20.5135983264	52.2793006993
343	5.49101140684	8.27666019417	20.908292887	51.887048951
344	5.2937338403	8.39145631068	21.6694895397	52.7344895105
345	5.18100380228	8.50625242718	22.0404518828	54.3708251748
346	5.01190874525	8.67634951456	22.2422594142	55.9508111888
347	5.01338403042	8.90454368932	21.9039497908	57.558972028
348	4.90065399239	9.01933980583	21.7956401674	58.1506433566
349	4.87247148289	9.24753398058	21.8564853556	57.6716713287
350	4.7864486692	9.39067961165	21.7481757322	57.6434965035
351	4.84281368821	9.59052427185	20.7658995816	57.9837902098
352	4.81315589353	9.5919223301	20.4839748954	58.0986853147
353	4.72860836502	9.84846601942	20.7095146444	57.2838111888
354	4.86804562737	10.1333592233	20.5403598326	55.5673426573
355	5.51624334601	10.4466019418	20.1174728033	53.735979021
356	6.64206844106	10.5613980583	20.0655481172	51.8482657343
357	7.73971102661	10.8179417476	19.8444686192	49.9887272727
358	9.06281368821	10.9894368932	19.2850794979	49.2561818182
359	10.0759087452	11.0461359223	19.3741171548	48.8053846154
360	10.9199087452	11.2743300971	19.7450794979	48.3545874126
361	11.2002585551	11.6442718447	19.6041171548	48.2418881119
362	11.3129885932	12.0992621359	18.8102677824	49.0871328671
363	11.255148289	12.4408543689	18.5001506276	50.524048951
364	11.424243346	12.7257475728	18.701958159	50.9488671329
365	12.1288060836	12.9539417476	18.5654560669	50.8101888112
366	12.5233612167	13.1537864078	18.5981087866	50.8361678322
367	13.2561064639	13.3252815534	18.4334142259	49.7351538461
368	14.0170342205	13.353631068	18.0669121339	46.8027762238
369	14.4679543726	13.496776699	17.8740251046	43.3632517482
370	14.7497794677	13.583223301	17.6247531381	40.7126223776
371	14.9470570342	14.2366601942	17.3472887029	39.2193566433
372	15.3134296578	14.5768543689	17.351748954	39.4165804196
373	15.5092319392	14.8886990291	16.9615146443	40.0646013986
374	15.6783269962	15.2869902913	16.8205523013	40.0646013986
375	15.7643498099	15.3436893204	17.0742845188	40.459048951
376	15.7925323194	15.6838834952	16.9615146443	40.8816713287
377	15.7361673004	15.7689320388	16.402125523	41.1656153846
378	15.8207148289	16.279223301	15.9555062761	40.9705874126
379	15.9067376426	16.2225242719	15.6216569038	40.5501608392
380	15.9082129278	16.0524271845	15.5697322176	39.9021398601
381	15.9067376426	16.0240776699	15.4614225941	39.4513426573
382	15.8785551331	16.0240776699	15.7997322176	38.8878461538
383	15.9912851711	16.1941747573	16.0816569038	38.9723706294
384	15.9631026616	16.3075728155	15.6587698745	39.5922167832
385	15.9927604563	16.1941747573	15.3723849372	41.170006993
386	15.9645779468	16.6194174757	16.3873138075	43.4781468531
387	16.1618555133	16.6761165049	17.3458577406	45.4763636364
388	16.3576577947	16.7895145631	17.6277824268	48.1811468531
389	16.3576577947	16.9879611651	17.6559748954	50.1252097902
390	16.2731102662	17.3281553398	17.3503179916	50.6323566434
391	16.1885627376	17.6683495146	17.185623431	50.8317762238
392	15.9631026616	17.5266019418	16.9036987448	53.4542307692
393	15.8236653992	17.5549514563	16.2270794979	55.8209160839
394	15.7658250951	17.838446602	15.5222677824	56.4407622378
395	15.6812775665	18.2069902913	15.4658828452	55.2574195804
396	15.7940076046	18.6605825243	15.2967280335	53.1161328671
397	15.7658250951	19.1425242719	15.4985355649	51.2262237762
398	15.7658250951	19.7945631068	15.776	50.576006993
399	15.7376425856	20.3615533981	15.6587698745	50.7428601399
400	15.7376425856	20.9852427185	15.541539749	51.1914615385
401	15.5952547529	21.5805825243	15.7062343096	51.8936363637
402	15.5952547529	22.0908737864	15.5370794979	52.7930349651
403	15.7910570342	22.5161165049	14.8886527197	53.8614825175
404	15.5655969582	22.9130097087	14.723958159	53.8874615385
405	14.9173992395	23.2815533981	15.1231129707	55.2420489511
406	13.7900988593	23.9052427185	14.8649205021	56.8783846154
407	12.6627984791	24.387184466	14.9213054393	57.9512237762
408	11.2254904943	24.9825242719	14.9168451883	58.7423146853
409	10.1263726236	25.4644660194	14.8278075314	59.6461048951
410	9.53453992395	25.8613592233	14.5978075314	60.9443426574
411	8.99907224335	26.2015533981	14.4241924686	60.8316433567
412	8.71724714829	26.4566990291	14.5087698745	59.3947272727
413	8.7454296578	26.853592233	14.8144267782	58.1832097902
414	8.6030418251	27.2788349515	14.528041841	57.7042377622
415	7.95336882129	28.1009708738	14.1006945607	57.9578111888
416	7.52915589354	28.5829126214	13.7579246862	58.2981048951
417	7.02039543726	29.1782524272	13.7297322176	58.6947482518
418	6.31583269962	29.773592233	13.9033472803	59.0632167832
419	5.66615969582	30.5390291262	14.1006945607	59.3753356643
420	5.29831178707	31.4178640777	14.4108117155	59.4902307692
421	5.01501140684	31.6163106796	14.7773138075	59.4902307692
422	4.6753460076	32.24	15.1720083682	58.1096643357
423	4.42170342205	32.6368932039	15.3411631799	56.5015034965
424	4.19624334601	33.0621359223	15.2283933054	55.6258881119
425	4.11022053232	33.4590291262	15.2847782427	54.7784475525
426	4.10874524715	33.8275728155	15.2565857741	54.7480769231
427	4.05090494297	34.4512621359	15.5340502092	55.0276293706
428	4.04942965779	34.6497087379	15.4732050209	55.8988531469
429	4.04795437262	35.4434951456	15.5251297071	57.3335734266
430	4.10284410646	36.2939805825	15.5206694561	58.6577902098
431	4.24523193916	37.1161165049	15.516209205	58.8268391609
432	4.72285931559	37.8248543689	15.1734393306	58.9417342657
433	4.77774904943	38.2784466019	14.0694728034	57.8992657343
434	4.88900380228	38.5902912621	13.5575481172	56.5750489511
435	5.05662357414	39.1005825243	13.3646610879	54.6591608392
436	5.08333079848	39.1572815534	12.3497322176	52.8863426574
437	4.85639543726	39.2990291262	11.503958159	51.7333706294
438	4.80003041825	39.440776699	10.9401087866	49.876027972
439	4.82821292776	39.6108737864	10.9445690377	47.3424895105
440	4.82821292776	39.7526213592	11.1983012552	46.1873216783
441	4.88457794677	39.8376699029	11.6775732218	45.677979021
442	4.9112851711	40.3763106796	12.0722677824	43.3372727273
443	4.93799239544	40.8582524272	12.1004602511	40.8556923077
444	4.93946768061	40.8582524272	11.9268451883	38.9376083916
445	4.90980988593	40.8866019417	11.5558828452	37.7824405594
446	4.85196958175	40.9433009709	11.2976903766	38.5713356643
447	4.99288212928	40.9149514563	11.4341924686	39.8977482517
448	5.01958935361	40.9149514563	11.406	40.238041958
449	5.07447908745	40.7732038835	11.4668451883	39.2541188811
450	5.24357414449	40.6031067961	11.8941924686	38.3547202797
451	5.41266920152	40.2629126214	12.7444267782	37.1735734266
452	5.49721673004	40.4330097087	13.2845439331	35.8797272727
453	5.32812167301	40.2629126214	13.5145439331	34.9521538461
454	5.2999391635	40.2345631068	13.4299665272	35.2924475524
455	5.27323193917	40.2345631068	13.0916569038	33.7991818182
456	5.30141444867	40.2062135922	13.2370794979	31.9396433566
457	5.32959695818	40.1495145631	13.0679246862	30.4463776224
458	5.38596197719	40.0077669903	13.0441924686	29.6834615385
459	5.4423269962	40.0077669903	13.0768451883	28.4133986014
460	5.18868441065	40.2912621359	13.2786527197	27.1433356643
461	5.16050190114	40.4330097087	13.6496150628	26.4953146853
462	5.38596197719	40.7165048544	14.1051548117	26.129041958
463	5.35777946768	40.9433009709	14.1378075314	25.7345944056
464	5.35777946768	41.1984466019	14.2832301255	25.481020979
465	5.41414448669	41.1133980582	14.1749205021	25.1992727273
466	5.38596197719	41.2267961165	14.263958159	24.833
467	5.13231939164	41.3118446602	14.1467280335	24.5230769231
468	5.18720912548	41.2551456311	14.029497908	24.184979021
469	5.30141444867	41.2267961165	13.8558828452	23.8468811189
470	5.21686692015	41.1133980582	13.710460251	23.6496573427
471	5.27323193916	40.9716504854	13.6214225941	23.5651328671
