	VL	GM	SM	BF
190	157.775896381	26.0499782935	493.371457597	22.3599142883
191	155.81954609	25.6706414266	508.102071438	21.0915846829
192	154.927924624	25.6346698271	542.842510803	20.5535054563
193	154.124042504	25.6125963456	548.441193071	20.8417621848
194	152.710727627	25.9191724773	528.19216196	20.7384701904
195	151.714767479	29.615254321	513.794528653	20.7384701904
196	152.48940315	29.4770906776	487.843503892	20.7897158311
197	164.478866268	29.8695081262	464.17327659	20.451014175
198	161.92177811	30.5276248889	476.278191892	19.8576857422
199	157.04631605	31.8226024691	496.292785633	21.2196987844
200	150.203437476	32.7251626008	485.29012332	21.2196987844
201	143.751038515	33.2279474568	463.505726114	21.2389158997
202	140.901485869	29.8400768176	464.638177815	21.2389158997
203	138.267724588	31.0794619259	484.056744345	21.2389158997
204	117.973060455	31.0835496077	501.645109987	21.4118699368
205	81.6339525995	31.3190000768	515.461020735	20.451014175
206	70.9827121247	31.23315876	528.687261896	20.451014175
207	62.7486511209	30.9846277092	522.095200944	20.777705134
208	59.3378828352	30.8505517476	489.231849942	20.777705134
209	57.0353178257	30.8219379753	475.573290377	20.777705134
210	58.6509865107	29.8368066722	478.847466522	20.1307289211
211	58.3735404694	30.0035840878	481.231575366	20.414982084
212	54.5912632396	29.9905035062	482.69939171	21.3277950576
213	60.1022427268	29.9905035062	487.331715193	22.1829566855
214	65.3033679457	30.0003139424	463.594732844	21.6705002793
215	68.5663230982	30.0035840878	420.718919402	22.0067997959
216	76.1585431175	31.3942134211	401.204988517	21.6705002793
217	86.048585479	31.433455166	391.573188789	21.4022613792
218	126.77228932	30.3829209547	389.487093551	21.0939868223
219	133.46182165	30.1965226667	390.994645043	21.0939868223
220	144.433982617	30.1417477311	391.788553288	19.5822404238
221	148.774313708	30.2128733937	386.800997588	20.1331310605
222	152.558962271	30.1703615034	376.33078625	20.1331310605
223	155.556328051	31.7212279616	377.671450123	19.8608885947
224	157.658910586	37.2796576132	378.99701464	18.9769012939
225	157.851779059	37.5379991001	379.042312708	18.436419928
226	176.213015793	37.5322763457	379.144034685	18.436419928
227	181.960338204	37.5379991001	379.171849288	28.3260278555
228	188.818235225	37.5379991001	377.941649125	36.1121623779
229	195.496701331	37.6066721536	377.293966222	36.273105718
230	200.374534724	37.6066721536	376.295024617	36.403621959
231	205.139334545	37.623840417	375.099791383	36.5325367737
232	209.329481168	39.2327519561	374.067472254	36.7399214756
233	223.458677717	39.2916145734	373.497670241	36.9457047512
234	231.733841838	39.716733476	373.95859795	35.3122499563
235	232.966935355	40.1410348422	373.777405678	35.2602036025
236	225.390524227	40.8473862496	377.003899646	35.2826235703
237	217.49556394	40.2628477586	378.040986993	35.3082463906
238	209.310510499	34.3569651577	376.803634504	35.3082463906
239	201.259832634	36.2732703649	372.071178449	35.8727491506
240	196.476062144	36.2405689108	362.543484807	36.0192796543
241	183.32306463	36.0566232318	343.172600454	51.5827408547
242	177.404215748	35.8579618985	300.398508989	53.8079226562
243	169.815947952	35.7990992812	284.722993343	53.7406627529
244	163.859157732	35.0077240933	285.934120635	54.8840811094
245	158.623252952	29.7427899917	285.549484408	55.4894202393
246	157.953746408	30.2660132565	284.431337361	55.5662887002
247	156.666112216	30.9846277092	281.468684771	56.0371080234
248	146.994232554	30.8407413114	265.720056454	56.1307914602
249	142.267374072	30.0166646694	244.387845225	53.4427974668
250	134.489399581	29.4934414046	218.145959184	55.5086373545
251	124.0207518	29.2220193361	218.973244952	56.2268770364
252	112.941880817	32.9107433525	217.05324263	56.9307038818
253	101.458302218	31.8021640603	213.537476789	57.311843334
254	92.1033908251	31.8021640603	210.174293914	58.054905123
255	84.8969077521	31.5274718463	197.245271655	59.5482351194
256	82.4939562832	31.2266184691	180.37293337	61.6260857041
257	77.8911975978	31.1881942606	147.147992526	60.5571336692
258	74.6408895583	31.3517015308	117.024777288	61.6260857041
259	72.9777941996	31.3901257393	120.696304907	61.9719937783
260	72.2379380894	32.8126389903	125.15061493	62.0945028879
261	67.2360049002	32.6761104197	127.439359419	62.0945028879
262	64.21255445	32.8943926255	131.304794558	60.104730748
263	63.9477555217	33.0292861234	120.064516063	61.0271522793
