	VL	GM	SM	BF
252	37.8948563332	135.137683278	53282.1029082	35.6356272727
253	40.4034426103	139.387560803	57534.210373	33.1981818182
254	34.1731532065	145.866842449	61981.0844386	30.5685363636
255	34.7029020123	152.21493504	66716.4799636	30.5685363636
256	34.7029020123	158.431838576	71569.3797163	29.8315049586
257	34.9808419697	155.179645714	76526.4920344	28.8331768594
258	35.0481493666	151.761442012	81401.3754565	27.5600504132
259	33.9458917597	152.198738861	86005.9979714	27.3972363636
260	38.2591081242	155.085707873	90597.7824779	27.042222314
261	42.9975488697	157.204168163	95450.4360741	27.7411314049
262	48.0147214232	159.383364127	100946.74396	28.1858917355
263	53.579855375	164.04786385	105707.894398	28.9221289256
264	58.5970279302	171.842275279	110301.799637	29.5797388429
265	69.9490143119	172.962241097	114459.698589	30.3302719008
266	72.118688051	172.962241097	118741.502628	33.5603438016
267	74.292321048	172.298197734	123336.140025	31.7685950413
268	75.903739318	173.643290449	127126.047626	32.007653719
269	74.4308951039	182.369792013	130502.237938	31.4358190082
270	76.0050963385	185.226798093	133516.961623	31.1499016529
271	80.6303022856	185.226798093	136155.418523	34.5928231405
272	81.6209088004	188.964066534	138546.191486	31.527153719
273	83.3946566732	191.915820265	140507.632	30.5645652892
274	84.8271164502	201.412450168	142293.703362	29.8275338843
275	82.9195456367	200.849632927	143894.194022	29.624214876
276	85.5643304092	202.307289091	145383.405373	29.624214876
277	85.4257563565	205.034725734	146847.143471	29.624214876
278	85.2380874968	207.73624849	147916.508078	29.8815404958
279	85.1240608482	202.216590485	148030.834362	30.1833421488
280	84.7479312767	200.985680836	147767.863474	30.0221165289
281	83.1444315252	201.892666893	147188.383448	29.8593024794
282	83.5316470215	201.892666893	146673.581044	28.8585917355
283	83.7335692115	201.892666893	146400.527207	32.0735735537
284	84.3963491086	201.471566224	146230.63267	33.3443173554
285	85.226209719	193.476322168	145806.97839	33.5801991736
286	90.0208719318	180.248092487	145330.844647	33.3641727273
287	95.3777488727	183.700308167	144803.864597	34.9526024794
288	98.1904062115	187.794702368	143913.762675	35.4251603306
289	100.292772553	195.257901923	142827.164746	34.1266190083
290	102.355546308	197.269467429	141716.983129	35.9779338844
291	103.811761637	197.269467429	140106.286443	36.5624760331
292	109.969200679	196.702601143	137973.104428	39.3843214877
293	111.537067102	195.134810959	135699.356004	37.4273760331
294	111.35731676	190.91165713	133345.636696	38.837901653
295	111.096797541	180.752603481	130716.122693	39.3525528927
296	110.834694618	176.302703138	127801.613897	39.9498024794
297	116.155938237	175.498562821	124598.68305	40.8075545456
298	133.545002193	175.978779546	121381.969017	41.1435074381
299	150.591194361	174.534080327	118193.068302	41.2110157026
300	161.122822354	173.387390812	115232.664729	41.9472528927
301	168.744395239	172.168628297	112576.714149	42.1283338844
302	176.504542177	179.940365074	109215.103876	42.1132438018
303	178.701930721	182.449963102	105359.462232	41.6811909092
304	181.920807996	182.449963102	101220.047897	41.1403305786
305	182.085513156	183.445218338	97345.5531898	36.1081851241
306	183.104626332	185.511850854	93900.5211087	32.2363876034
307	184.853034949	191.944163579	90659.9149043	28.9006851241
308	184.914007534	195.391520405	87728.5128284	27.9118876034
309	184.03346841	194.031041319	84963.039172	27.1470586778
310	184.03346841	190.22089007	82242.7944065	25.6285198348
311	183.484715161	187.915363905	79811.828505	30.1714289257
312	184.112653583	185.109375791	77568.0930281	31.3087446282
313	184.81819347	182.177867285	74889.8984208	31.3905487605
314	183.167974464	171.728902021	72072.996201	32.0672198348
315	179.611768351	170.374901407	69040.1934245	30.0602388431
316	179.215050634	170.374901407	66311.5556689	45.3306082646
317	182.370579771	171.566940225	63906.3793951	52.2942842976
318	182.370579771	167.157530331	61319.3337013	52.4181818183
319	182.521823451	165.463409946	58661.5795515	53.4474842976
320	176.285991087	163.675351719	56008.4913298	56.3741661158
321	175.956580768	166.918636683	53391.0650317	55.9929429753
322	174.305569911	173.65867682	50832.8172821	54.9445793389
323	171.126285218	174.534080327	48426.4796546	54.6586619835
324	169.605929901	171.417125564	45987.5775727	54.9509330579
325	168.237610116	183.003872444	43553.6136112	55.4012528926
326	167.167026579	179.116789342	41070.1406338	51.9011479339
327	167.891570911	172.534661956	38663.2980698	50.1975570248
328	167.489310233	166.406837407	35975.0820525	49.9759710744
329	166.665784435	163.03155358	33429.8845425	49.9759710744
330	165.912733441	169.192580297	31060.3875495	50.6558190083
331	166.086148969	173.137969646	28717.1930103	51.0330710744
332	169.456269921	172.680427572	26384.7867533	48.9149
333	170.498346798	172.680427572	24094.0046144	50.6041950413
334	168.303333806	173.674872999	21921.869122	50.6081661157
335	164.547581058	173.986649456	19853.1698552	52.7168066116
336	155.427824704	170.921522469	18015.7559267	53.5300826446
337	139.378573871	169.979714625	16344.9820624	55.0263834711
338	133.164913359	166.461094609	14757.3980512	55.2368504132
339	127.526929049	161.942360503	13236.1792539	54.277438843
340	121.419376662	160.423158857	11810.5898919	54.3910115702
341	115.183544296	160.423158857	10514.5190885	54.9350487603
342	101.614373075	161.511542126	9435.86128418	55.1979338843
343	96.0524065315	166.675693989	8662.05884364	57.5496041322
344	95.1401933413	171.281887464	8122.72994151	58.2604264463
345	94.5003771438	176.298654093	7707.19882615	59.9632231405
346	93.8851083502	179.833470289	7318.70705615	60.7772933884
347	93.0750440312	182.906695367	7149.93836943	61.5516528925
348	82.8308582199	183.603940898	7317.28692247	61.9837057851
349	76.1412948113	186.256065306	7804.97581912	62.1076033058
350	70.9031956254	189.901015523	8493.57023878	62.1076033058
351	66.9621495739	193.013111432	9491.72855424	62.028976033
352	63.1018723993	184.643735628	10688.0594243	62.0607446281
353	58.8258730667	180.023775399	12077.4480009	60.0656768595
354	62.2783466074	176.270310779	13676.190318	58.5685818181
355	62.3155636386	170.947436356	15528.5061826	58.9339206611
356	61.6860415132	164.443050632	17757.8249357	61.4214016529
357	60.7381949948	160.828063347	20361.2936865	61.631868595
358	60.0033565894	158.15893295	23081.9881611	62.9216735537
359	58.7205567906	158.632671203	25659.7083103	61.8185090909
360	65.5977890589	160.355134903	28334.7312857	59.9481330578
361	65.2359128206	163.114963905	31155.6848313	54.8611867769
362	63.9032263608	163.114963905	34324.2563327	61.1990214876
363	62.7692946871	155.625850462	37344.4893483	80.870929752
364	61.6290281995	155.625850462	40347.4969312	85.4924661156
365	55.8445513218	156.122263367	43286.1645688	84.8134123966
366	57.0299533596	156.698037551	46111.3808823	78.4088636363
367	55.1318847663	157.272192118	48862.994034	75.2121487602
368	55.1318847663	157.844727066	51217.5322856	77.4526289255
369	55.5278106313	152.451399262	53790.4358148	80.1966413222
370	56.2285994127	151.130600816	56223.976892	82.062252066
371	59.528245565	145.762377091	58526.5185268	83.7864925619
372	58.4386575875	132.777090103	60674.6592828	91.2584661156
373	59.0254197213	124.555909342	62660.3217552	91.5483545454
374	57.4797251458	118.900203429	64489.6716913	91.4649619834
375	56.7955652498	107.027593979	65963.429621	91.3220033057
376	61.7517652187	109.473217097	67352.8765808	91.3220033057
377	62.7938420923	114.996114338	68735.7396432	91.3220033057
378	67.7231191035	122.220420245	70052.5759569	92.1257487603
379	75.5711615866	126.148803605	70372.2953864	93.2003214875
380	80.6390126521	139.015048673	70054.1688735	91.6055380165
381	83.2402455806	139.793275102	69293.4103607	89.7748727272
382	74.6431113637	143.08028975	68567.0711547	89.5874380164
383	72.9327116276	146.964943425	68018.1042786	92.4752033057
384	74.6842876494	149.895642122	67545.7110107	95.4995735536
385	76.547514766	150.077039334	67011.8764479	95.0802280991
386	75.305891252	148.538402273	66586.7617971	94.9730090908
387	74.6526135743	147.240278478	65791.707845	94.305868595
388	88.0737085251	142.043734256	64430.8623776	94.5782842974
389	85.3940822746	136.368592927	62673.5203198	93.6379338842
390	82.9868530211	128.31909167	61007.1283569	93.8166322313
391	80.3135615866	126.715669891	59513.7788942	94.0382181817
392	79.7877720374	121.390366041	58310.7434151	94.1311413222
393	78.6221662945	122.585644095	57287.1110573	91.2362280991
394	78.8494277412	123.774443677	56097.1147723	92.9263173553
395	78.4891352046	124.956764787	54584.7481416	90.6485090909
396	77.9182101064	127.301971592	52346.6868878	89.6263545454
397	78.2547470914	125.047463393	50208.7505813	89.4929264463
398	77.3639138953	125.365718322	48064.6737745	90.6389785124
399	71.1082852393	125.128444291	45963.2585725	89.5080165289
400	71.2864518786	124.808569744	43797.781929	91.9454619835
401	71.1724252298	124.568056477	41748.1440121	93.908761157
402	68.6725493203	122.883653799	39708.7397363	91.5761520661
403	66.4276496691	119.042729809	37756.8070167	90.9066289256
404	55.5634439492	119.042729809	35844.982817	91.4339876033
405	53.4373220566	119.961863001	34049.3152961	92.1519578512
406	50.935862445	119.123710707	32477.8261333	91.4014247934
407	47.7930029321	117.037642776	31425.1094376	92.4061066115
408	45.6811343725	112.12939055	30457.4461261	91.8557157024
409	43.9477709383	115.190468493	29376.0143273	93.1423438016
410	45.1165440884	116.441623367	28336.739197	93.6450818181
411	44.7839663636	118.164087066	27369.7441372	91.8715999999
412	44.2138331198	122.126482403	26601.3326819	84.7022223139
413	44.1069331363	125.442650175	25710.1127996	66.8800404958
414	44.293018293	126.521315736	24798.3743524	64.5101033057
415	42.7314866864	127.531957342	23894.7156769	69.357990909
416	45.6747995623	127.531957342	23055.9776238	68.4263768594
417	46.1055669018	127.74007825	22343.0334342	87.9998024793
418	45.8513824982	127.855880934	21348.1508938	98.0188231404
419	45.2590774059	126.531843252	20533.4612266	96.7226644627
420	45.000141892	130.73232243	19678.0034662	90.525405785
421	45.7856588078	132.646710857	18854.0647839	85.2264041321
422	47.4319185515	136.796981878	18138.322931	88.3079578511
423	50.1685581261	141.480917016	17562.8918638	96.3096727271
424	52.202825216	141.480917016	17064.1495933	103.744318182
425	54.7042848271	137.069077695	16477.1333911	103.473490909
426	56.2602734734	139.109796323	15972.8147291	106.368404132
427	56.4305215943	140.606323318	15626.1103927	111.488707438
428	55.0368625514	141.473628735	15376.3901412	111.428347107
429	52.0412874609	146.400506567	15055.8162645	112.556926446
430	50.1685581201	135.796057979	14720.8974598	114.653653719
431	55.5095980292	136.433377646	14311.8871249	115.561441322
432	61.6979192881	136.988096797	13774.224513	116.396955372
433	60.4784676266	136.988096797	13219.6646771	114.685422314
434	59.3896715012	136.988096797	12793.1196361	114.338350413
435	59.3896715029	137.201886368	12448.8129588	118.023507438
436	60.1878580453	132.51795123	12212.5942338	119.767603306
437	61.0430579108	122.656907285	11943.3274202	121.454515702
438	49.4313441579	126.57314351	11693.6371494	129.6389
439	52.7127777198	132.16082547	11394.9546334	129.501500826
440	56.7923978244	132.955248078	11027.4169359	130.200409917
441	60.9923793928	135.229191693	10563.8292857	130.442645454
442	66.8647518158	135.28749794	10066.0061573	130.448999173
443	66.3769711514	137.427823073	9621.35914568	130.327484297
444	66.70638147	139.553571644	9244.73969326	129.476880165
445	66.4236904016	140.881658371	8920.58944659	133.551996694
446	66.2811570923	148.720609293	8469.22678057	148.646050413
447	64.9484706327	155.382907768	8102.92696623	163.716277686
448	66.6652051814	156.38140224	7686.73312187	168.936652066
449	69.5372513992	156.634062642	7209.88379003	176.979666115
450	68.5181382254	157.36532015	6713.40505486	174.778102479
451	68.0073938602	159.027048176	6235.53559366	172.955379339
452	68.9702855617	160.766517865	5762.28393382	185.230764463
453	75.2702579176	165.81729647	5351.74537737	211.331842149
454	82.7873063746	163.815448673	4994.84369215	223.842314876
455	84.8865053059	163.815448673	4682.10185274	237.012780165
456	86.4076524805	166.937262289	4357.9831646	240.215054545
457	88.2914677444	166.937262289	4189.95373633	240.215054545
458	89.6091090217	169.629877146	3945.91165273	251.308647934
459	89.882297873	167.258756454	3637.84284209	269.556528925
460	80.2114127091	167.779463628	3344.38641807	286.4741
461	76.1571318552	167.779463628	3068.07574138	302.932614876
462	74.2313484532	163.763620898	2793.4155756	318.932073554
463	73.1670997297	165.396195801	2541.88149787	322.927768595
464	74.957476491	165.396195801	2307.08606247	322.506040496
465	75.3969541995	164.735391674	2102.44874374	324.630565289
466	75.3217282852	164.945132199	1959.83497459	319.102829752
467	73.6422107667	164.605012428	1871.61705924	294.018347107
468	72.0078287992	164.630926315	1742.63341758	275.77443719
469	72.0078288004	166.548553979	1597.27563458	269.4644
470	71.4004785275	167.469306789	1444.70278351	271.701703306
471	71.7615629155	165.545200653	1308.63425271	287.045934711
472	71.8209517946	170.358705228	1234.93325943	306.738492562
473	72.3918768914	169.360210756	1203.42522681	344.658281818
474	73.0118967959	172.836720705	1198.26856362	384.562019835
475	75.7010252654	168.541493878	1180.91137418	416.347293388
476	62.0780081272	166.930783817	1175.50460966	421.330991736
477	59.4910285275	165.443974531	1160.74232004	413.808982645
478	56.1549571954	160.495231856	1188.55800509	413.830426446
479	53.9251027267	158.486905587	1226.85743256	413.29671405
480	52.290720759	159.189009972	1292.18358193	417.871391736
481	53.5956924082	156.796024438	1374.91110268	424.987557025
482	53.5576835259	156.231587579	1353.88050077	456.209732231
483	51.66753345	154.194917995	1376.66181192	502.709424793
484	50.3942358721	152.471644487	1386.20511026	537.400730579
485	50.1527210953	152.568821564	1398.22023018	558.530817356
486	52.9661702867	158.237484421	1387.09269382	560.417871901
487	42.8391785319	162.412049711	1357.21308115	576.997107438
488	42.9056940774	166.208434207	1354.46748936	592.014916529
489	43.273905132	177.206449959	1354.17636196	632.620740496
490	43.2319369905	177.932038805	1363.31334428	643.790578513
