	VL	GM	SM	BF
93	18.6177503261	44.4327191966	22.52579923	15.6955684259
94	19.0296969431	44.5815835715	22.3007065145	15.9560256047
95	19.556206293	44.6418904915	22.4530691383	15.9560256047
96	20.2458582418	44.6418904915	23.4136916054	16.0076313377
97	20.4823854792	44.5851889278	25.6355933938	15.9858970467
98	20.6911760461	44.5581638818	27.6010462608	16.0032840708
99	20.7565301696	44.5329271921	28.4194342131	16.0126384947
100	20.7565301696	44.1444090696	28.1860866323	16.0193168817
101	20.7161621693	43.8661141711	27.9068649693	16.0191237811
102	20.4395332598	43.7653202273	27.4735829339	15.9924095015
103	20.2241158061	43.4902119688	27.1683080024	15.8976078063
104	20.1708735105	43.3376217653	27.1021718018	15.7954672127
105	20.2044185126	43.1556590812	27.3541374842	15.8723772695
106	20.2418321171	43.1556590812	27.7803606834	15.9052248758
107	20.2260793413	42.7302063337	28.2674113864	16.0633709022
108	20.2142438482	42.5154341572	28.1255455809	16.228823382
109	20.2556121608	42.5154341572	28.1566223062	16.160389749
110	20.1314070952	42.6709878033	28.7137170201	16.228823382
111	20.1116190031	42.6709878033	29.1823259616	16.4706400271
112	20.3497065801	42.7264676406	29.3119485897	16.4669309972
113	20.3634136247	42.7555903919	29.2012774148	16.5695208547
114	20.4142594743	42.8428398673	29.2805341552	17.0989447967
115	20.4572154456	42.9738379597	29.717488081	17.4310657202
116	20.465029787	43.1937738188	31.0873963488	17.7542324882
117	20.4709012796	42.9028271299	31.9898744435	17.8723547857
118	20.4904945887	42.8456998987	32.2088493426	17.7975709095
119	20.4788119119	42.8456998987	32.1715195211	17.7589507754
120	20.4690120103	42.8456998987	32.022809754	18.0911073837
121	20.47682185	42.8203923977	32.0795867504	17.9594899573
122	20.4631907709	42.6654066929	32.015755566	17.8349519179
123	20.47682185	42.6155054918	32.4160546094	17.6101212085
124	20.47682185	42.584399686	33.1064401532	17.5590715096
125	20.4943704284	42.2892607602	34.1238774362	17.4360488695
126	20.4691135714	42.2351095382	35.1708296318	17.4638754298
127	20.3615654307	42.1494622512	35.5435213076	17.3537275176
128	20.2733522189	42.1237364599	35.4983268538	17.1665504738
129	20.0760962558	41.9297989183	35.4412175933	16.7906955303
130	19.8768828431	41.4966443115	35.4376760717	16.557213052
131	19.6756525239	41.4531157678	35.3991718023	16.5267529019
132	19.3206195306	41.2394880073	35.3143388157	16.5378372464
133	19.3353786819	41.0404172408	35.1874492377	16.6062056303
134	19.3453767444	40.824629962	35.1079439408	15.6180359039
135	19.0742772631	40.6383371767	35.1079439408	15.581672446
136	17.8416119203	40.5047463253	35.4735118256	15.2128806199
137	16.4329050729	40.0792270808	35.7909638538	14.9901081457
138	15.4023731647	39.7320624164	36.6736292335	14.778439334
139	15.0886832619	39.4430132493	37.6760411642	14.5156029763
140	15.068716644	39.1938386801	38.2450915889	14.4682068693
141	14.9248887502	38.9781126785	38.3887999859	14.5177158687
142	14.7397245403	38.7756975237	38.3731108815	14.3591134126
143	14.0544911843	38.5919837227	38.4519318434	14.1567464761
144	13.2863523674	38.273337038	38.5829130885	14.0339256968
145	12.5218370121	38.0449999217	38.6129346369	13.9126512777
146	11.4778040852	37.8916659763	37.9495127554	13.7612736792
147	11.1934828059	37.6663758633	36.2461153175	13.7612736792
148	10.9017488521	37.5767318699	34.6478420891	13.8981570198
149	11.0323922361	37.5200634071	34.0493674596	14.0480596827
150	11.1544814744	37.5200634071	34.5434439533	14.0697651334
151	11.3772056411	37.4675995511	35.1262549663	14.207739576
152	11.4991778383	37.4408034154	35.6801826426	14.2036574185
153	11.5889803863	37.6428713041	35.5890551169	14.1705212471
154	11.5889803863	37.6172682925	35.3604025988	14.0827834684
155	11.660898644	37.7929616544	35.0542971701	13.8810301565
156	11.5958318875	37.7100129268	34.7741679084	13.8356517102
157	11.4989066598	37.7100129268	34.4106509855	13.6517234024
158	11.7591587482	37.7929616544	34.4713828985	13.2900202551
159	11.9438940428	37.5413985206	34.5707506354	13.038161823
160	12.0335916029	37.2137571773	34.4483179322	12.7325300858
161	12.0037668899	36.7939723125	34.1343104269	12.5725844869
162	11.6982117245	36.7939723125	33.9866512735	12.8364751789
163	11.6538178221	36.6068996874	34.0289973646	12.7476831563
