	Time	Channel 1	Channel 2	Channel 3	Channel 4
0	0.0	-2.2	6.71935483871	-0.0827586206897	-6.93793103448
1	0.0005	-0.75	-3.41935483871	2.82068965517	-9.76206896552
2	0.001	2.15	-1.97096774194	-0.0827586206897	5.77068965517
3	0.0015	0.7	2.37419354839	-4.43793103448	-6.93793103448
4	0.002	18.1	-3.41935483871	-0.0827586206897	-4.11379310345
5	0.0025	0.7	-1.97096774194	-0.0827586206897	-5.52586206897
6	0.003	-0.75	-4.86774193548	-7.34137931034	-5.52586206897
7	0.0035	-2.2	-1.97096774194	-11.6965517241	-4.11379310345
8	0.004	-0.75	-1.97096774194	-4.43793103448	-2.70172413793
9	0.0045	21.0	-3.41935483871	1.36896551724	-6.93793103448
10	0.005	-2.2	-4.86774193548	2.82068965517	-16.8224137931
11	0.0055	-2.2	-3.41935483871	1.36896551724	1.53448275862
12	0.006	0.7	-6.31612903226	1.36896551724	-6.93793103448
13	0.0065	-10.9	-3.41935483871	-1.53448275862	-6.93793103448
14	0.007	-2.2	-1.97096774194	-2.98620689655	0.122413793103
15	0.0075	0.7	-6.31612903226	-0.0827586206897	-6.93793103448
16	0.008	-0.75	-3.41935483871	-4.43793103448	-8.35
17	0.0085	-0.75	-7.76451612903	1.36896551724	-6.93793103448
18	0.009	-2.2	9.61612903226	-0.0827586206897	-6.93793103448
19	0.0095	-2.2	-1.97096774194	1.36896551724	-9.76206896552
20	0.01	-10.9	-1.97096774194	2.82068965517	-4.11379310345
21	0.0105	0.7	-1.97096774194	4.2724137931	-16.8224137931
22	0.011	-2.2	-3.41935483871	-4.43793103448	-2.70172413793
23	0.0115	0.7	-0.522580645161	2.82068965517	-6.93793103448
24	0.012	-0.75	-3.41935483871	-1.53448275862	-9.76206896552
25	0.0125	-3.65	-10.6612903226	2.82068965517	-5.52586206897
26	0.013	-0.75	-3.41935483871	1.36896551724	-9.76206896552
27	0.0135	-0.75	-1.97096774194	1.36896551724	-4.11379310345
28	0.014	-3.65	-1.97096774194	4.2724137931	8.59482758621
29	0.0145	-0.75	-3.41935483871	14.4344827586	-4.11379310345
30	0.015	0.7	-12.1096774194	1.36896551724	-2.70172413793
31	0.0155	2.15	0.925806451613	1.36896551724	-2.70172413793
32	0.016	-6.55	0.925806451613	2.82068965517	-4.11379310345
33	0.0165	12.3	-4.86774193548	2.82068965517	-5.52586206897
34	0.017	2.15	-3.41935483871	1.36896551724	8.59482758621
35	0.0175	0.7	-3.41935483871	1.36896551724	12.8310344828
36	0.018	-0.75	0.925806451613	1.36896551724	-1.28965517241
37	0.0185	-0.75	15.4096774194	2.82068965517	-2.70172413793
38	0.019	-3.65	-6.31612903226	1.36896551724	-1.28965517241
39	0.0195	-9.45	-4.86774193548	1.36896551724	-2.70172413793
40	0.02	7.95	-1.97096774194	1.36896551724	-1.28965517241
41	0.0205	-0.75	-3.41935483871	-1.53448275862	-1.28965517241
42	0.021	0.7	-3.41935483871	15.8862068966	-5.52586206897
43	0.0215	0.7	-3.41935483871	4.2724137931	-4.11379310345
44	0.022	0.7	-7.76451612903	2.82068965517	-2.70172413793
45	0.0225	3.6	-1.97096774194	2.82068965517	-4.11379310345
46	0.023	19.55	-3.41935483871	2.82068965517	-6.93793103448
47	0.0235	0.7	-0.522580645161	-1.53448275862	-1.28965517241
48	0.024	0.7	-1.97096774194	15.8862068966	-4.11379310345
49	0.0245	0.7	0.925806451613	-0.0827586206897	-2.70172413793
50	0.025	0.7	-12.1096774194	-1.53448275862	-2.70172413793
51	0.0255	3.6	-9.21290322581	-1.53448275862	-2.70172413793
52	0.026	10.85	-1.97096774194	2.82068965517	-5.52586206897
53	0.0265	-3.65	-0.522580645161	1.36896551724	7.18275862069
54	0.027	-2.2	-1.97096774194	4.2724137931	15.6551724138
55	0.0275	0.7	-1.97096774194	18.7896551724	-2.70172413793
56	0.028	-0.75	-1.97096774194	20.2413793103	0.122413793103
57	0.0285	0.7	-12.1096774194	2.82068965517	0.122413793103
58	0.029	5.05	-3.41935483871	-0.0827586206897	-2.70172413793
59	0.0295	21.0	-3.41935483871	1.36896551724	-9.76206896552
60	0.03	-2.2	-0.522580645161	-1.53448275862	-4.11379310345
61	0.0305	-0.75	-1.97096774194	-8.79310344828	0.122413793103
62	0.031	0.7	0.925806451613	-0.0827586206897	0.122413793103
63	0.0315	-0.75	9.61612903226	1.36896551724	-2.70172413793
64	0.032	0.7	-7.76451612903	1.36896551724	0.122413793103
65	0.0325	-8.0	-0.522580645161	-0.0827586206897	-1.28965517241
66	0.033	10.85	-1.97096774194	-0.0827586206897	-2.70172413793
67	0.0335	-2.2	-1.97096774194	-4.43793103448	-11.174137931
68	0.034	-2.2	-1.97096774194	-4.43793103448	0.122413793103
